miRNA	DC	Pearson_corr	Spearman_Corr	Cluster_TB	Cluster
hsa-miR-6769a-3p	0.05876155732803039	0.02301824596559367	0.061365549777361805	3	3
hsa-miR-6769a-5p	0.03836152603354176	-0.00311234162593128	0.010287605932377068	3	5
hsa-miR-6769b-3p	0.11969873576464354	0.08264934808958221	0.09888697394691269	3	1
hsa-miR-6769b-5p	0.0566135701115394	-0.006858919550909167	0.04889009593723879	3	4
hsa-miR-6770-3p	0.15703571337284064	-0.1385758130133086	-0.03196539707659548	3	4
hsa-miR-6770-5p	0.07187315330533794	-0.06627228244964979	-0.022420496972230926	3	3
hsa-miR-6771-3p	0.08035848049050101	0.04763771705524971	0.07540363983572591	3	4
hsa-miR-6771-5p	0.06388821659932568	-0.015778028747030763	0.03267206399387558	3	4
hsa-miR-6772-5p	0.05302536666822278	0.03826299198369289	0.04800648569027513	3	4
hsa-miR-6773-3p	0.050020407328902526	-0.009103659582715216	-0.004877337026306917	3	3
hsa-miR-6773-5p	0.04179340242705026	-0.008105840027775668	-0.02958679602372737	3	3
hsa-miR-6774-3p	0.09944827223661426	-0.08723563006563517	0.0479878625696271	3	3
hsa-miR-6774-5p	0.09178550013618139	-0.1046865595777616	0.04510438532234556	3	3
hsa-miR-6775-3p	0.07341325331131675	-0.009953561912239046	0.03139250731504982	3	2
hsa-miR-6775-5p	0.06443933038442763	0.04039344425094265	0.05449702618379144	3	5
hsa-miR-6776-3p	0.08895463134579282	0.0007491823223625066	0.0727138707404889	3	1
hsa-miR-6776-5p	0.06651436988915693	0.05828803107013233	0.06388086456850123	3	3
hsa-miR-6777-3p	0.08411230973791359	-0.02848228949123722	-0.03625261494220857	3	1
hsa-miR-6777-5p	0.07943599022410736	0.04784109658089812	0.07260914477232144	3	3
hsa-miR-6778-3p	0.0789164960174259	0.0373500535926824	0.06025845820074573	3	2
hsa-miR-6778-5p	0.049522137713284196	-0.010694597259432734	0.008217983988290723	3	4
hsa-miR-6779-3p	0.07707141759328837	0.00034187799373689554	0.06319183368691325	3	1
hsa-miR-6779-5p	0.06407627230636699	-0.08485769039316068	0.002716657978336804	3	4
hsa-miR-6780a-3p	0.14295709774554877	-0.14214568565514488	-0.03073710951029371	3	2
hsa-miR-6780b-3p	0.06471693087964028	0.03552238345769362	0.03875678690025703	3	2
hsa-miR-6780b-5p	0.052225946224781244	0.02044490289870037	0.04762940596278612	3	3
hsa-miR-6781-5p	0.08670207818951954	-0.011809768671681141	0.07099401130787197	3	2
hsa-miR-6782-3p	0.10887765769387879	0.1043951231956297	0.07869392217861565	3	1
hsa-miR-6782-5p	0.0595534413746664	0.04750731826620108	0.056959823104678196	3	3
hsa-miR-6783-3p	0.15345364101949152	-0.1483693441267317	-0.04045598983214294	3	3
hsa-miR-6783-5p	0.09503524705037346	0.053376808091660614	0.06602775083353699	3	4
hsa-miR-6784-3p	0.07858260791677721	-0.05144748040120191	0.031341537740477994	3	2
hsa-miR-6784-5p	0.03496868233849847	0.011228077920713165	0.025589130672535643	3	4
hsa-miR-6785-5p	0.05700630556392287	-0.011897939957071182	0.0054281155694114415	3	3
hsa-miR-6786-3p	0.1714986693938695	-0.11784810845887139	0.002995595841155162	3	3
hsa-miR-6786-5p	0.03392356945554019	0.0035651122596731186	-0.00597509976549148	3	5
hsa-miR-6787-3p	0.11674084122008153	-0.110594114365501	-0.030461283143727678	3	3
hsa-miR-6787-5p	0.04696136909804911	-0.030035404102970883	-0.0026676749890864816	3	3
hsa-miR-6788-3p	0.05718809411528354	0.04317519928794839	0.024673880404432646	3	3
hsa-miR-6788-5p	0.033788071297607206	-0.01368268476563099	-0.02543303120328805	3	4
hsa-miR-6789-3p	0.1871749677124728	-0.18164110694154553	-0.020796596266679197	3	3
hsa-miR-6789-5p	0.05307658507689351	0.010258603563493372	0.021102866414242277	3	5
hsa-miR-6790-5p	0.05067710191157782	0.017009443348465873	0.006505469632302285	3	3
hsa-miR-6791-5p	0.04610700829963674	-0.015974781309488057	0.033623208786474845	3	5
hsa-miR-6792-3p	0.05639471437767467	0.031120759228550197	0.03903539336334222	3	1
hsa-miR-6792-5p	0.033776458853918584	0.010907362288327413	0.011549505395765968	3	3
hsa-miR-6793-5p	0.0640131473576185	-0.018851594845167168	0.04430386495203434	3	3
hsa-miR-6794-5p	0.03364519966843755	0.014616283731754758	0.012028980917247686	3	3
hsa-miR-6795-3p	0.04750670757069548	0.030856805809416403	0.003525375584127302	3	1
hsa-miR-6795-5p	0.03928755020070075	0.02230692889349196	-0.02056604309839762	3	3
hsa-miR-6796-3p	0.09208139681068205	0.06090382376136156	0.09679196062229083	3	3
hsa-miR-6796-5p	0.058808836963319816	0.008013289477969877	0.059536779104115485	3	3
hsa-miR-6797-5p	0.046694756587332194	0.03325671021769439	0.03287316741935601	3	3
hsa-miR-6798-3p	0.1325253288820713	0.08133119802575418	0.06434583634668468	3	1
hsa-miR-6798-5p	0.06401816143657765	0.03666262411577082	0.058109560688140285	3	3
hsa-miR-6799-3p	0.05846223847600502	0.017258316115312346	0.03198631688547227	3	2
hsa-miR-6799-5p	0.05884212919204594	0.04432395586489971	0.037703086159968424	3	5
hsa-miR-6800-5p	0.06850827445050585	0.054934215275126236	0.06417278464460867	3	4
hsa-miR-6801-3p	0.052840582711513165	-0.005487012084959737	0.016034580186179353	3	3
hsa-miR-6802-5p	0.08078473194395124	0.041016529300675515	0.08449619566032157	3	4
hsa-miR-6803-5p	0.061791046162578106	0.04961089423796094	0.04186791352324087	3	3
hsa-miR-6804-3p	0.1106977019921921	0.09551232378095594	0.07815908281331645	3	3
hsa-miR-6805-5p	0.0907695826029315	-0.001171010755912735	0.059511941123171756	3	3
hsa-miR-6806-3p	0.2757631504517448	-0.2607472650905366	-0.06929461428941806	3	3
hsa-miR-6806-5p	0.07746441858571192	0.06391338663068845	0.056638045401938925	3	5
hsa-miR-6807-3p	0.11225957764507363	0.08379596532491969	0.09891020381753611	3	3
hsa-miR-6808-3p	0.150855596842165	-0.1535331725804313	-0.08315862030286213	3	2
hsa-miR-6808-5p	0.04767377474895331	-0.018591979724442622	-0.03798267343081675	3	4
hsa-miR-6809-3p	0.09483433561537317	-0.09575450404853461	-0.034741725747994154	3	3
hsa-miR-6809-5p	0.0783629045691289	0.010991984720279954	0.06139809523052353	3	3
hsa-miR-6812-3p	0.14390436901975004	-0.12394169909939094	-0.04040744458242289	3	1
hsa-miR-6812-5p	0.06699205071967682	0.04737064576419817	0.06899117206346482	3	4
hsa-miR-6814-3p	0.058529077155495345	0.0427796565177568	0.03939367494724086	3	3
hsa-miR-6814-5p	0.058738531684982234	0.05039713028877127	0.050809918849835954	3	3
hsa-miR-6815-3p	0.07135640043459776	0.03704574975987629	0.04086941174156507	3	5
hsa-miR-6815-5p	0.0923288701305285	0.005704520031442666	0.04695264468546429	3	3
hsa-miR-6816-3p	0.11985180995491398	0.10110787701177741	0.08241210154689262	3	3
hsa-miR-6816-5p	0.050163912938408765	0.029642034071891272	0.04947522182003616	3	4
hsa-miR-6817-5p	0.06332906506846747	0.04842102960120911	0.058850369339310996	3	3
hsa-miR-6818-3p	0.2539136902918896	-0.25260154597359735	-0.07101334200165793	3	3
hsa-miR-6818-5p	0.05777579608735678	-0.022897969949466378	-0.0015027757730199686	3	3
hsa-miR-6819-5p	0.06926170397553497	-0.057327846954779174	-0.03323255644788383	3	5
hsa-miR-6820-3p	0.12616004666778002	0.11226657110561898	0.08826273388060527	3	2
hsa-miR-6820-5p	0.09392068095488093	0.045400201548914776	0.09828356622640241	3	4
hsa-miR-6821-3p	0.08231377635436375	-0.06751230857445982	0.033521469114399044	3	4
hsa-miR-6821-5p	0.04552663445718975	-0.012098806147685633	0.004443159697858691	3	5
hsa-miR-6822-3p	0.05112628828237123	0.02023741868644696	0.02556842045561403	3	2
hsa-miR-6822-5p	0.04658171303857823	-0.029524284741358358	0.01387206019899906	3	3
hsa-miR-6823-3p	0.05617570439162912	0.03764793138905328	0.04089235777705183	3	3
hsa-miR-6823-5p	0.04667840974771087	0.003968803035439842	0.04590564547308208	3	2
hsa-miR-6824-3p	0.06844742286909859	-0.05825291372685264	0.016299106774242216	3	1
hsa-miR-6824-5p	0.03973223629162204	0.022942739490102195	0.004115994133055604	3	3
hsa-miR-6825-3p	0.09737982998325047	0.010845693553276184	0.07766749107055713	3	4
hsa-miR-6825-5p	0.05450691252051756	-0.005479846653977163	0.028047155202332745	3	3
hsa-miR-6826-3p	0.06747289732800169	0.013506703328691125	0.01683308148941672	3	3
hsa-miR-6826-5p	0.08067198026730203	-0.05096464869532426	-0.009558131737651274	3	4
hsa-miR-6827-3p	0.07959454353364614	-0.05448502023374166	0.054052150643633556	3	1
hsa-miR-6827-5p	0.04061221306664168	-0.01848331585559865	-0.015280130007248822	3	3
hsa-miR-6829-5p	0.04450673681359532	-0.005293899739874864	0.028712593059158815	3	4
hsa-miR-6830-3p	0.050064755359781	-0.003530381160420235	-0.025060170138790666	3	3
hsa-miR-6830-5p	0.027387213901233755	0.007074235578526254	0.0028378983054467015	3	3
hsa-miR-6831-3p	0.07363755846550978	-0.07700966684381091	0.02933407270004203	3	2
hsa-miR-6831-5p	0.050633811649277494	0.03506761711585234	0.006630181998883854	3	3
hsa-miR-6832-5p	0.10219932378030676	0.05422181883879734	0.09090288857461082	3	3
hsa-miR-6833-3p	0.08171532678763244	0.04545685432560353	0.03347672646687953	3	3
hsa-miR-6833-5p	0.05119886683390431	0.02048010310122771	0.05774164543404108	3	4
hsa-miR-6834-3p	0.06823332659177465	0.039688616900660216	0.07406531498776459	3	2
hsa-miR-6834-5p	0.05599943841382373	-0.034732100081507275	0.03155473071688724	3	2
hsa-miR-6835-3p	0.05158199962754593	-0.028412634751007047	0.04470325884913499	3	2
hsa-miR-6835-5p	0.04823249201030047	0.016858845250062423	0.03273720635432155	3	3
hsa-miR-6836-5p	0.11361595117148716	0.0977523267902394	0.0949498344642389	3	3
hsa-miR-6837-3p	0.180751391427333	-0.18998918844047916	-0.0522550108959881	3	3
hsa-miR-6837-5p	0.13252451471907042	0.05979603398603705	0.09274779542109293	3	3
hsa-miR-6838-3p	0.079697765698891	-0.016224913996321318	0.08867856347407646	3	3
hsa-miR-6838-5p	0.0747371697830926	0.01578353125901675	0.07531053092998215	3	3
hsa-miR-6839-3p	0.06066368159728696	-0.046988328531839145	0.029279788081752463	3	2
hsa-miR-6839-5p	0.10837151529202231	-0.12747725087687217	-0.0355778152805485	3	3
hsa-miR-6840-3p	0.05766442210262125	-0.03263021305278504	-0.002769315162050627	3	4
hsa-miR-6840-5p	0.0672403314727674	0.0016397270696214268	0.05586396106131229	3	4
hsa-miR-6841-3p	0.028761540281304693	0.01322796402291066	0.015664052330501912	3	1
hsa-miR-6841-5p	0.029348033747475258	0.014312723223943832	0.017741363929887472	3	3
hsa-miR-6842-3p	0.26664530446761825	-0.20880991894458958	-0.02517322997766764	3	3
hsa-miR-6842-5p	0.10985132780850183	-0.07071768559175594	0.016350091879290672	3	3
hsa-miR-6844	0.14782322074262175	-0.1533888518617178	-0.017728800005140613	3	3
hsa-miR-6845-5p	0.09079932521362882	-0.010344110545145663	0.08900658456632517	3	5
hsa-miR-6846-3p	0.05486651146702662	0.0045171917923681375	0.03592775079108073	3	2
hsa-miR-6846-5p	0.04801034200468916	0.027303840970206477	0.011507195444293222	3	4
hsa-miR-6847-3p	0.08793166127756573	-0.03927288283181936	0.04666280762166985	3	3
hsa-miR-6847-5p	0.06563864119057514	0.01638428383208931	0.036970378186850325	3	4
hsa-miR-6848-3p	0.03244901149931244	0.023217310082415156	0.006008077311755534	3	1
hsa-miR-6848-5p	0.08636188136738912	0.024401819140540567	0.08016536522849677	3	3
hsa-miR-6849-3p	0.09965359045351235	0.0597031326045922	0.0839264108621398	3	3
hsa-miR-6849-5p	0.04454174990330226	0.008294306887377407	0.045076052920036296	3	4
hsa-miR-6850-3p	0.06853942728127171	-0.05742975544122608	0.0016245061656849989	3	5
hsa-miR-6850-5p	0.09881095155226935	-0.018948267817241172	0.016448584721466597	3	5
hsa-miR-6851-5p	0.05303626187242686	-0.04003412745877014	0.008753614580308796	3	5
hsa-miR-6852-3p	0.21747231427767033	-0.22483196761422733	-0.0815646976868064	3	3
hsa-miR-6852-5p	0.12359326749396635	-0.08976869458417604	-0.06036300900574616	3	3
hsa-miR-6853-3p	0.09752765217731282	-0.06427458330164854	0.0036996666285069872	3	3
hsa-miR-6853-5p	0.07645362362744819	-0.07358869123857463	-0.051876646427898805	3	3
hsa-miR-6854-3p	0.08078523840641622	-0.08988184136796211	0.026199992145035066	3	3
hsa-miR-6854-5p	0.068899907253457	-0.04808159327073636	0.03989427076175999	3	3
hsa-miR-6855-3p	0.19487403202559178	-0.19757552729719083	-0.00911335040741791	3	1
hsa-miR-6855-5p	0.0711175726748815	0.028985988750617645	0.04295189115928294	3	3
hsa-miR-6856-3p	0.1570630511630519	-0.179268954559906	-0.03631079030506523	3	2
hsa-miR-6856-5p	0.045040325404782235	0.007195899971059398	0.008932773752547755	3	3
hsa-miR-6857-5p	0.05038491153274129	-0.045427480092328186	0.01330899265593344	3	4
hsa-miR-6858-3p	0.10316934381179417	-0.05361834961594288	0.01277868919110272	3	1
hsa-miR-6858-5p	0.04667762673114935	-0.05311319756594056	0.014737715704235146	3	4
hsa-miR-6859-3p	0.12838076654901798	0.11262449151995775	0.09281111232745815	3	3
hsa-miR-6859-5p	0.0813934367653015	-0.009854796185383779	-0.014304302945878956	3	4
hsa-miR-6860	0.05041979787950583	-0.04028406553936007	-0.014074201386715017	3	3
hsa-miR-6861-3p	0.08219541753066685	0.031179392999403956	0.05510137004850561	3	1
hsa-miR-6861-5p	0.08703024777052266	0.019603739633049153	0.085214172971995	3	3
hsa-miR-6862-3p	0.07197984994815397	0.04986454943957208	0.0632915831426119	3	3
hsa-miR-6862-5p	0.1220528519266008	0.0854284314145387	0.09640992821718117	3	3
hsa-miR-6863	0.04581772859101715	-0.030939673308990466	-0.025570632314052485	3	2
hsa-miR-6864-3p	0.03442818712468733	0.0051911999854342104	0.01753595022285861	3	3
hsa-miR-6864-5p	0.0374476449358819	-0.019208028333729796	0.004684949412762239	3	2
hsa-miR-6865-5p	0.038492683863262184	0.0019047602921855068	0.026343494607936342	3	3
hsa-miR-6867-3p	0.04824043555349455	0.038628617236340354	0.01593001178705391	3	2
hsa-miR-6867-5p	0.03656881196696805	-0.020038349216478464	-0.02050166241679411	3	3
hsa-miR-6868-5p	0.03921317193514244	0.018964772068098306	0.02024722643189034	3	3
hsa-miR-6869-3p	0.026825644978801973	0.001626069256895135	-0.0016281631454643565	3	3
hsa-miR-6870-3p	0.03566354772446679	-0.01620915732943592	0.0023387608535372357	3	1
hsa-miR-6870-5p	0.05119741759354593	0.03967901950391144	0.0369191473469755	3	3
hsa-miR-6871-3p	0.10979175440841911	-0.12261284204404187	-0.03242823638160028	3	3
hsa-miR-6871-5p	0.04290529176016761	0.011245220073392279	-0.02891589364379619	3	3
hsa-miR-6872-3p	0.04472363713131889	-0.01191644604139695	-0.00934045065384613	3	3
hsa-miR-6872-5p	0.0357623788943802	0.023716364244819606	0.029419223731838716	3	5
hsa-miR-6873-3p	0.18065718550949347	-0.17133482460693888	-0.02603533733572577	3	3
hsa-miR-6874-3p	0.09487862708642233	-0.11102502276168118	-0.019185631808754315	3	3
hsa-miR-6874-5p	0.04927988880886102	-0.047161924701486634	0.01638456057226242	3	4
hsa-miR-6875-5p	0.10702391860556844	0.08371959291184403	0.07736617768766414	3	4
hsa-miR-6876-3p	0.06755135001779293	0.00656377410676089	0.04507819769333157	3	2
hsa-miR-6876-5p	0.08368820454185867	0.009959909654373432	0.0678411356081397	3	4
hsa-miR-6877-3p	0.10198362601348053	0.10048670200688799	0.0999260700699716	3	1
hsa-miR-6877-5p	0.081739223453921	-0.005787391378798703	0.025351321560882073	3	3
hsa-miR-6878-3p	0.05917714057561261	-0.01649324503757806	0.007668776865678574	3	2
hsa-miR-6878-5p	0.07839611505546429	-0.055235119595594726	0.04655299649113792	3	3
hsa-miR-6879-5p	0.04338119389025828	-0.015589105624879798	-0.03683786370656162	3	4
hsa-miR-6880-3p	0.0980536749243252	-0.022378570067234954	0.07825246577056952	3	1
hsa-miR-6880-5p	0.05174051227158189	0.005217195890030027	0.04251204245265895	3	4
hsa-miR-6881-5p	0.07191255812361237	0.019907569577097998	0.05632592305750202	3	4
hsa-miR-6882-5p	0.07584850157510323	-0.004802954098584308	0.019296935420913226	3	4
hsa-miR-6883-5p	0.036948972402492425	0.0020547121034387847	0.007591379375906195	3	3
hsa-miR-6884-3p	0.10977074107752423	0.10155894065019262	0.09784750218866457	3	1
hsa-miR-6884-5p	0.08079177307574655	0.009634012547371769	0.04828653012440166	3	3
hsa-miR-6886-3p	0.09738383141605715	0.06063119478315849	0.09772728120169037	3	3
hsa-miR-6886-5p	0.058848023736271765	0.04402844323156505	0.0584643495763966	3	3
hsa-miR-6887-3p	0.1290387049838495	0.0943583590348886	0.09827639223775565	3	2
hsa-miR-6887-5p	0.03248347516982299	0.02119248584716402	0.009411818412411222	3	3
hsa-miR-6888-3p	0.0835994060613311	0.036406350866014466	0.0969920420724604	3	2
hsa-miR-6888-5p	0.03679844759594648	0.01938704511565089	0.02717562207027324	3	3
hsa-miR-6889-3p	0.11249194342053226	-0.09002992938919469	-0.017993482358311344	3	1
hsa-miR-6889-5p	0.06479847290996223	-0.06406441050731959	-0.04432055538176811	3	3
hsa-miR-6890-3p	0.03829816124092152	0.018234899565286525	0.0017966231751937645	3	2
hsa-miR-6890-5p	0.06729758598437763	0.009245684021807414	0.04078689933631746	3	3
hsa-miR-6891-3p	0.08014906299372315	0.05794384582721088	0.07260333769801541	3	1
hsa-miR-6891-5p	0.09524735732420499	-0.11338026153825556	0.02993726214714449	3	5
hsa-miR-6892-3p	0.043543416961504065	-0.01908083368126394	-0.004864600331991308	3	3
hsa-miR-6892-5p	0.046382926245935714	-0.047003987623594624	0.01721622411174502	3	2
hsa-miR-6893-5p	0.049686527578594486	0.03930142143712915	0.0423119062013408	3	4
hsa-miR-6894-3p	0.09203752126944797	-0.043831476653423095	-0.013095024918608355	3	2
hsa-miR-6894-5p	0.06934510952125296	0.012461189337827746	0.05696122388152161	3	4
hsa-miR-6895-3p	0.06500714572337586	-0.007984985688512147	0.03432348211055356	3	3
hsa-miR-6895-5p	0.09354987499634633	0.08721411255376524	0.09384327791406712	3	3
hsa-miR-7-1-3p	0.12440710069932077	-0.03334621041653603	0.05006133482949598	3	3
hsa-miR-7-2-3p	0.06299556403388916	0.01332414949363535	0.05299752122635271	3	2
hsa-miR-708-3p	0.15033349371264612	-0.12459432978913655	-0.07022314666511725	3	3
hsa-miR-708-5p	0.1525799189121763	-0.1515599705748308	0.02522565839531997	3	3
hsa-miR-7106-5p	0.06880306483134063	0.03949649438587223	0.07181444352302167	3	3
hsa-miR-7107-3p	0.08056758160918803	-0.03077301671806422	0.06659407061541216	3	3
hsa-miR-7107-5p	0.05324795462902091	-0.015194631247820988	0.013889532099888685	3	4
hsa-miR-7108-3p	0.08079701546757158	0.04625413368991173	0.07072913688362392	3	1
hsa-miR-7108-5p	0.039756863280653955	-0.01991363040040118	-0.0036793831390288553	3	5
hsa-miR-7109-5p	0.05254677680957105	-0.017065590119683477	-0.04265139741245008	3	4
hsa-miR-711	0.049361173484770905	0.03382906077301874	0.047498760292895535	3	3
hsa-miR-7110-3p	0.1666605907916528	-0.15764520753927905	-0.04648937713489025	3	3
hsa-miR-7110-5p	0.06483618391009457	0.013962417683894657	0.07240681578023393	3	5
hsa-miR-7111-3p	0.08733598005998851	0.015364610514276233	0.045935404844407036	3	2
hsa-miR-7111-5p	0.042658194512168124	0.02993166861129762	0.023285715687003394	3	3
hsa-miR-7112-3p	0.07077130869750162	0.052344183206293575	0.06929227187185696	3	3
hsa-miR-7113-5p	0.11678079496488813	0.06515268410292828	0.060586408993169485	3	3
hsa-miR-7114-3p	0.10517392512111538	0.03989143495617986	0.09333712609733374	3	2
hsa-miR-7114-5p	0.03550369783247058	-0.01373760355579158	-0.014553224708375348	3	4
hsa-miR-7150	0.03883295422686161	0.030987322569400934	0.01088190814478701	3	5
hsa-miR-7151-3p	0.07374636582176795	-0.046557911196343414	0.045335404417612614	3	3
hsa-miR-7151-5p	0.07949790841638049	-0.02969645525564077	0.006092614667070687	3	3
hsa-miR-7152-3p	0.07219281025484851	-0.07591186797444775	-0.024923721757887957	3	3
hsa-miR-7152-5p	0.058822283546411044	0.01653154721375181	0.04023029657714838	3	3
hsa-miR-7154-3p	0.033443157937947963	0.016708894802370325	0.0342216507498454	3	3
hsa-miR-7155-3p	0.07984155059521736	-0.05851692056324494	-0.022759632062779867	3	3
hsa-miR-7155-5p	0.054126610795149174	0.0060128418912974765	0.02636920820431399	3	3
hsa-miR-7156-3p	0.03469964224067176	0.01443913034349885	0.022572101438981355	3	3
hsa-miR-7157-5p	0.02998321031590555	0.015411850096513687	0.019032665734910924	3	4
hsa-miR-7158-5p	0.026840477001109454	0.001403370348073755	-0.0021895987128658584	3	3
hsa-miR-7159-5p	0.03003544938631499	0.020870920168130157	0.012871756343866498	3	3
hsa-miR-7160-3p	0.04020088344497031	0.01169687467965742	0.0068266328643482675	3	3
hsa-miR-7160-5p	0.035432337773824575	0.023278150262945198	0.02812792192681526	3	3
hsa-miR-7161-3p	0.048845664316277654	-0.03356933813158928	-0.03885134126418396	3	3
hsa-miR-7162-3p	0.06592039935503817	-0.05741069308806887	-0.04833960235326934	3	4
hsa-miR-718	0.04380085351219668	0.023824260509938914	0.026506162265519394	3	4
hsa-miR-744-3p	0.08247487789925229	0.014667983985412658	0.052018498648292145	3	3
hsa-miR-7515	0.0415314221704365	0.029035825121444495	0.022259366428774983	3	3
hsa-miR-758-5p	0.048308825936043666	0.01946690222448748	0.025998458140010797	3	4
hsa-miR-760	0.10291501125511256	-0.08827796592327955	-0.01574838211235133	3	3
hsa-miR-762	0.053175370477997766	0.03881918847535417	0.02432439895146865	3	5
hsa-miR-764	0.028660904306998726	0.012998081278320951	0.012576156709793649	3	3
hsa-miR-765	0.04131156111558096	0.016082355566176827	-0.008945632791756624	3	4
hsa-miR-766-5p	0.09603156017573233	-0.07336390210113268	-0.0036141422656032294	3	3
hsa-miR-767-3p	0.037864939913717574	0.014342096965793825	0.013954089957971745	3	1
hsa-miR-767-5p	0.06089051134082138	-0.054849542389850965	-0.05260491860087358	3	3
hsa-miR-769-3p	0.12686905830629827	-0.13610247212744825	0.04666717025753019	3	3
hsa-miR-769-5p	0.12224998674889832	-0.13683051350214276	0.000516720904416071	3	4
hsa-miR-770-5p	0.04627910957581408	-0.002974068041384026	0.020381048565321486	3	4
hsa-miR-7702	0.06375839812141529	0.0036474143789631823	0.060347190828446244	3	3
hsa-miR-7703	0.08658067037288848	-0.08379280595515357	0.022746909697939924	3	3
hsa-miR-7705	0.09583520498842919	-0.13502819603523522	-0.03218808985559083	3	3
hsa-miR-7706	0.2687394236875817	-0.24839176412160047	-0.019239035061513674	3	3
hsa-miR-7843-3p	0.05995350380662742	0.04606895788243944	0.06520554040008805	3	3
hsa-miR-7843-5p	0.06806901315191297	-0.06200551658880673	-0.0005693909613523368	3	3
hsa-miR-7844-5p	0.08431216526241557	-0.07661455313518523	-0.08033991238640674	3	3
hsa-miR-7845-5p	0.07116219342639965	-0.04172555997929472	0.05161138441243006	3	3
hsa-miR-7846-3p	0.05801111165168835	-0.05164729492284387	-0.002886375858029688	3	5
hsa-miR-7847-3p	0.10116875519629341	0.04387967897165846	0.0998888463947206	3	4
hsa-miR-7848-3p	0.15633169239292044	-0.1594242083745567	-0.052154708431709655	3	2
hsa-miR-7849-3p	0.051065750302701364	-0.019980785087808584	-0.02990494125029782	3	3
hsa-miR-7850-5p	0.07172645252914171	-0.004694822056573665	0.06168036199935102	3	3
hsa-miR-7851-3p	0.0739449468591636	0.03121667600339184	0.04960919913156459	3	3
hsa-miR-7852-3p	0.04598439425657332	-0.03540633057506135	-0.007213610686907202	3	3
hsa-miR-7853-5p	0.050169232798298186	-0.027685734867526353	-0.023933333816702037	3	2
hsa-miR-7854-3p	0.10324643149743098	-0.0395548434131466	0.024597196895614397	3	3
hsa-miR-7855-5p	0.08157946302622995	0.033034752629910236	0.06122248907034981	3	3
hsa-miR-7856-5p	0.06623376920125462	-0.05910819745646988	-0.036095505183111734	3	3
hsa-miR-7973	0.026579532714256518	0.008270599377032997	-0.012267652886900831	3	3
hsa-miR-7974	0.13264909770923503	-0.0935018685409327	-0.05417795990851521	3	1
hsa-miR-7975	0.06142481813301131	0.033054617924713176	0.07019903560485513	3	4
hsa-miR-7976	0.2565414630885948	-0.23544715583457132	-0.035714348589148306	3	3
hsa-miR-8052	0.060755659294932984	0.04700342318423959	0.060014051263743186	3	3
hsa-miR-8057	0.049258391779755537	0.03924063334039822	0.046318434310623935	3	2
hsa-miR-8058	0.026774817593030686	0.00380995533049792	0.0005052920106613521	3	3
hsa-miR-8060	0.03956088077211267	-0.017342322164577144	-0.03170889675633061	3	3
hsa-miR-8061	0.03659627806209847	0.019890223365242345	0.04061252118829062	3	3
hsa-miR-8063	0.03409886276663138	-0.01412089874750514	-0.025994466770689555	3	5
hsa-miR-8065	0.030466333591407293	-0.008869514800782163	-0.01914495284839122	3	3
hsa-miR-8069	0.03060486867962231	-0.01562265216597849	-0.012851697003746625	3	4
hsa-miR-8071	0.029025450730162033	0.01606084491292367	0.012422761644573354	3	4
hsa-miR-8072	0.056300016881837	0.03336391417139212	0.04622827042395448	3	4
hsa-miR-8075	0.04853660633799603	-0.04028868908067056	-0.029746244151147058	3	3
hsa-miR-8076	0.06409806715368703	0.0474691729535144	0.06913541983954094	3	2
hsa-miR-8077	0.04224218527649805	0.031312423975805734	0.04228397835445085	3	3
hsa-miR-8078	0.03337726701939574	-0.006404664934842808	-0.008424478637534755	3	3
hsa-miR-8085	0.05011104431922077	-0.02965041288731099	0.018757310778608975	3	3
hsa-miR-8086	0.08830919236367664	-0.09189275734556591	-0.06550909104920752	3	3
hsa-miR-8089	0.07394066758214643	-0.059369387427164355	-0.014989001466713538	3	3
hsa-miR-873-3p	0.10773450330573248	-0.054206215686241496	0.09373302732470203	3	3
hsa-miR-873-5p	0.14299123291275714	-0.1486114809497476	0.0896808294764156	3	4
hsa-miR-874-5p	0.14299957303219704	-0.1358344721931172	0.0336966418733118	3	3
hsa-miR-875-3p	0.0406669657961721	0.030195458099188843	0.02918104605609173	3	2
hsa-miR-876-3p	0.11609442369995895	-0.12391899849138917	-0.06861200954844034	3	3
hsa-miR-876-5p	0.16417095018751274	-0.1656315539577693	-0.08070029120537422	3	3
hsa-miR-877-5p	0.14487842168549653	0.026671672375649064	0.08461046666646557	3	3
hsa-miR-887-3p	0.08397007067298434	-0.09736822908911621	-0.054057345504286376	3	4
hsa-miR-887-5p	0.03560108327492586	0.023348034140101347	0.019683562540073838	3	2
hsa-miR-888-5p	0.037603345588998825	-0.015125414480410389	-0.025185976412092987	3	3
hsa-miR-889-5p	0.0949092361429026	-0.09807221658607908	-0.0324918376209962	3	3
hsa-miR-890	0.07098609365668981	-0.0682784802496446	-0.02658037594694843	3	3
hsa-miR-891a-3p	0.042443586217896095	0.03158984824701972	0.04076022219334906	3	3
hsa-miR-891a-5p	0.08157251791067861	-0.07993263433180095	-0.03895102942882048	3	3
hsa-miR-891b	0.030949479575446245	0.016934823279421016	0.021895987128658586	3	3
hsa-miR-892a	0.09733991789856979	-0.09846853019448172	-0.045727509649103985	3	3
hsa-miR-892b	0.045735595165471335	-0.04608232129083619	-0.023810681028921577	3	4
hsa-miR-892c-3p	0.045192448363178546	0.03465734612013964	0.04294982090621492	3	2
