miRNA	Spearman_r	p_value
hsa-miR-10401-3p	0.1773134774140731	3.1120320692169733e-07
hsa-miR-885-5p	0.16313718294811114	2.5807314280000858e-06
hsa-miR-642a-5p	0.1616372845768643	3.1954730820979125e-06
hsa-miR-378a-5p	0.16076668437801972	3.6141938462625658e-06
hsa-miR-486-5p	0.15290520270761024	1.0670483285564872e-05
hsa-miR-3129-3p	0.14859083852367136	1.890344379879323e-05
hsa-miR-629-3p	0.14718708482020323	2.2692339028183672e-05
hsa-miR-6813-3p	0.14447251197374308	3.215625226048115e-05
hsa-miR-618	0.14190038418036843	4.4487341815870106e-05
hsa-miR-4728-3p	0.14021895137539656	5.48397395080575e-05
hsa-miR-3675-3p	0.14004983158786188	5.599863785558886e-05
hsa-miR-532-3p	0.13490100526761759	0.00010465159593846738
hsa-miR-29c-5p	0.13269274671974754	0.00013592529172407058
hsa-miR-5001-3p	0.1321148300480991	0.00014545551150014726
hsa-miR-92b-5p	0.13126121595687001	0.0001606872780058189
hsa-miR-4655-3p	0.13085783174622442	0.00016839526186085456
hsa-miR-642a-3p	0.13027843695887084	0.0001800758281629036
hsa-miR-129-2-3p	0.1302575938887857	0.0001805098685407478
hsa-miR-3944-5p	0.1293177875175129	0.00020113270761870777
hsa-miR-6800-3p	0.12921223643905608	0.00020358212926319534
hsa-miR-193a-5p	0.1287840659993854	0.00021380800264577513
hsa-miR-642b-5p	0.12628520543808733	0.00028375462136446416
hsa-miR-365b-3p	0.12479126083520375	0.0003352531586206827
hsa-miR-365a-3p	0.12476859574169748	0.00033609778822403535
hsa-miR-2110	0.12370388730961392	0.0003780898576727465
hsa-miR-6804-5p	0.12250005154181413	0.0004314431766589592
hsa-miR-615-3p	0.12101357561448141	0.0005069994394930577
hsa-miR-6766-3p	0.11984586274914262	0.0005748009356230227
hsa-miR-2116-3p	0.11927442820077681	0.0006109675292830081
hsa-miR-584-3p	0.1185864808256467	0.0006573100005785754
hsa-miR-3177-3p	0.11799853879328626	0.0006994798455771521
hsa-miR-18a-3p	0.11799798783057472	0.0006995205142114416
hsa-miR-4732-3p	0.11694621081742682	0.0007812823377211195
hsa-miR-6842-3p	0.11666285393583664	0.0008047768550594574
hsa-miR-1180-3p	0.11411564528846249	0.00104734164732455
hsa-miR-4695-3p	0.11351335661922105	0.001113809622576481
hsa-miR-3122	0.11271919998863413	0.0012074069237361445
hsa-miR-6845-3p	0.11219385671358996	0.0012732521289605164
hsa-miR-6817-3p	0.1112941328330722	0.0013937560551120678
hsa-miR-1234-3p	0.10982413250230462	0.0016134219767471507
hsa-miR-504-5p	0.10857504585812482	0.0018246095578866865
hsa-miR-3675-5p	0.10816972177770251	0.0018984075143445454
hsa-miR-7109-3p	0.10770320635260532	0.0019867280817215615
hsa-miR-3187-3p	0.10767119649938361	0.0019929240717753
hsa-miR-7106-3p	0.1074088850262703	0.0020443692725653217
hsa-miR-212-5p	0.10725270811901834	0.0020755738369634996
hsa-miR-885-3p	0.10675954420015267	0.002176994094026881
hsa-miR-873-5p	0.10668904181615507	0.002191857906834218
hsa-miR-1291	0.10541233027319637	0.0024775976856019353
hsa-miR-339-5p	0.10349660604996357	0.0029705460453502875
hsa-miR-92b-3p	0.10342839470563628	0.0029896411243364447
hsa-miR-3127-5p	0.10331700896884236	0.003021062858413767
hsa-miR-4327	0.10106748578393386	0.0037235340817809545
hsa-miR-330-5p	0.10043235670897145	0.0039470983436311995
hsa-miR-491-5p	0.10041480369405763	0.003953446217297733
hsa-miR-1249-3p	0.09952052422455586	0.00428936100304381
hsa-miR-4786-5p	0.09817996100436589	0.004841440996146967
hsa-miR-6873-5p	0.0981554642525154	0.004852100904367069
hsa-miR-935	0.0980274906196364	0.00490813476640918
hsa-miR-296-5p	0.0974152632941733	0.005184368550325009
hsa-miR-4725-5p	0.09641516134715664	0.005665881832183109
hsa-miR-1226-3p	0.09624393817581069	0.005752243556647695
hsa-miR-184	0.0960827056771052	0.005834647460809843
hsa-miR-371b-5p	0.09522991779749941	0.006288421878118968
hsa-miR-671-3p	0.09452491290941122	0.006687235511018976
hsa-miR-10401-5p	0.09417226752907445	0.006895116798703043
hsa-miR-3158-3p	0.09259473928620517	0.007897745601467459
hsa-miR-4664-3p	0.09184707168157075	0.008416968590008346
hsa-miR-597-3p	0.09127930321148647	0.008831396448137867
hsa-miR-185-3p	0.09106110757064516	0.008995441224325315
hsa-miR-6838-3p	0.09023101915968487	0.009644619826057467
hsa-miR-3691-3p	0.08965228045633444	0.010121569680336676
hsa-miR-4772-3p	0.0893813999420412	0.010351924447610843
hsa-miR-1285-3p	0.08930061965940436	0.0104215150144319
hsa-miR-6882-3p	0.08927781894667602	0.010441232404487874
hsa-miR-4734	0.08926817794646197	0.010449579621010431
hsa-miR-6747-3p	0.08925461967458563	0.010461328454257656
hsa-miR-6746-3p	0.0888192850120312	0.010844854200580924
hsa-miR-3127-3p	0.08881457331910837	0.01084907251477979
hsa-miR-6794-3p	0.08861057846595737	0.011033107908975692
hsa-miR-659-5p	0.0885297357967665	0.011106803282103256
hsa-miR-5698	0.08844369758029928	0.011185713996587408
hsa-miR-33a-5p	0.08841487966369903	0.011212255500690696
hsa-miR-6842-5p	0.08816898284870178	0.011441008235064986
hsa-miR-3186-3p	0.08807463769544399	0.011529867248817478
hsa-miR-34a-5p	0.08802557932903889	0.011576314043515425
hsa-miR-636	0.08795574128690527	0.011642720200721442
hsa-miR-449b-3p	0.08780648389253631	0.0117857749958682
hsa-miR-6869-5p	0.08763415138516227	0.011952879726966287
hsa-miR-5003-3p	0.08681235568589947	0.012778919857594934
hsa-miR-22-3p	0.08671857072291787	0.012876323261579071
hsa-miR-4748	0.08627867075398821	0.013341998945268354
hsa-miR-12136	0.0861312336692211	0.013501366394692819
hsa-miR-6829-3p	0.08570059982959345	0.013976500364124145
hsa-miR-1343-3p	0.08527730628546974	0.014457832074238775
hsa-miR-3174	0.08516211690758699	0.014591315339229683
hsa-miR-4660	0.0850493571313519	0.014723032379231775
hsa-miR-4644	0.08502597144927355	0.014750480283416766
hsa-miR-5189-3p	0.08468307407183022	0.015158140928551776
hsa-miR-6862-5p	0.08452922190434886	0.01534424747936242
hsa-miR-2276-3p	0.0843082404369337	0.01561506892650427
hsa-miR-3175	0.08423018695091336	0.01571172487028353
hsa-miR-660-3p	0.08382910125096983	0.01621673183202162
hsa-miR-6851-3p	0.08373331658263392	0.01633942011617824
hsa-miR-6883-3p	0.08371985534384645	0.016356727371645723
hsa-miR-6786-3p	0.08351707765079909	0.01661939269991991
hsa-miR-210-5p	0.08325642907547688	0.01696244609426171
hsa-miR-296-3p	0.08259605739709869	0.017859501328432267
hsa-miR-873-3p	0.08229512174317549	0.01828187463799882
hsa-miR-1285-5p	0.08221934440130349	0.01838959665963184
hsa-miR-484	0.08219712223860454	0.01842129177160915
hsa-miR-3158-5p	0.08196403260204999	0.018756630055400472
hsa-miR-4753-5p	0.08179571889526836	0.01900207981783765
hsa-miR-1468-5p	0.08152880446950114	0.019397066218181113
hsa-miR-3944-3p	0.08073328077948684	0.020617076257021468
hsa-miR-766-3p	0.08062332426105394	0.020790851825332062
hsa-miR-6775-3p	0.08053106004823167	0.02093764838026246
hsa-miR-6729-3p	0.08040338210724349	0.021142276487443715
hsa-miR-4484	0.07991084537943198	0.021948039998968192
hsa-miR-6509-3p	0.07974819021450334	0.022219929586504587
hsa-miR-339-3p	0.0795943959956495	0.022479691808092468
hsa-miR-6501-3p	0.07897658595695016	0.023549917718884206
hsa-miR-4755-5p	0.07885123372329944	0.023772370170921577
hsa-miR-6861-5p	0.07850014061741974	0.02440513737540494
hsa-miR-6750-3p	0.07835511880952974	0.02467072873650962
hsa-miR-638	0.07835252921704527	0.024675493911749342
hsa-miR-3692-3p	0.07820516530403554	0.024947976517152838
hsa-miR-483-5p	0.07759644980316407	0.02610125570569366
hsa-miR-6888-3p	0.07721331601106753	0.026850495634724112
hsa-miR-483-3p	0.07652376238245329	0.02824571540137598
hsa-miR-1262	0.07627848277727571	0.028756823335256268
hsa-miR-615-5p	0.07607878586347024	0.029178798214322024
hsa-miR-4783-5p	0.07585448977162357	0.029659084376103376
hsa-miR-501-5p	0.07522555337924354	0.031042176689745335
hsa-miR-518c-3p	0.0751290104493471	0.0312593018931567
hsa-miR-6766-5p	0.07490887526833093	0.03175925535791703
hsa-miR-25-5p	0.07485738064964681	0.0318771885954218
hsa-miR-6849-3p	0.07441209635453308	0.03291270273595747
hsa-miR-6741-3p	0.07424942030543356	0.033298111313217256
hsa-miR-4525	0.07418918111149389	0.03344180344629311
hsa-miR-216b-5p	0.07399821982084752	0.03390081967616991
hsa-miR-148a-5p	0.07378838335096553	0.03441139616964826
hsa-miR-3198	0.07302979198319631	0.03631226968548332
hsa-miR-513c-3p	0.07301910667953782	0.03633967037197627
hsa-miR-1273c	0.0729997043201897	0.03638946946725546
hsa-miR-3620-3p	0.07294237470579384	0.03653695391743674
hsa-miR-18b-3p	0.07269729352787038	0.03717318748978701
hsa-miR-4686	0.0723892024316042	0.03798633049802944
hsa-miR-1246	0.07192725949278493	0.03923379992931893
hsa-miR-183-3p	0.07176604771026564	0.039677245803780584
hsa-miR-7110-5p	0.07169525959748302	0.039873300319159484
hsa-miR-574-3p	0.07158319290917543	0.04018535719422044
hsa-miR-1224-3p	0.07099473512745451	0.041858088919946794
hsa-miR-4638-3p	0.07097443780457374	0.04191681954944306
hsa-miR-6083	0.07083389654876479	0.04232539070193498
hsa-miR-6780a-5p	0.07075921579126442	0.042543861872943387
hsa-miR-561-5p	0.07055624346730062	0.043142452042152224
hsa-miR-3652	0.07050433828604491	0.04329666245624663
hsa-miR-6731-3p	0.07039285062903665	0.04362946470128159
hsa-miR-6748-3p	0.07001859962806328	0.04476245499442158
hsa-miR-328-3p	0.06986557205753086	0.04523280702598011
hsa-miR-6847-3p	0.06976505160847322	0.04554402861831953
hsa-miR-7855-5p	0.0694527318869582	0.046522516876378324
hsa-miR-3173-5p	0.06930952104329746	0.04697706422161466
hsa-miR-4284	0.06921115364110264	0.0472914355360135
hsa-miR-3691-5p	0.06912835191330313	0.047557427842692256
hsa-miR-518a-3p	0.06830574172189255	0.05026882505450415
hsa-miR-3907	0.06815041629811	0.0507950409079951
hsa-miR-208b-3p	0.06797079108633171	0.051409315062029885
hsa-miR-4647	0.06787960612225045	0.05172351278900827
hsa-miR-2115-5p	0.06785722391023519	0.05180088027471247
hsa-miR-507	0.06781391547397582	0.051950856846946634
hsa-miR-3150a-3p	0.06763425865862115	0.05257688323811104
hsa-miR-589-5p	0.06740108343922135	0.053398773124737633
hsa-miR-4665-5p	0.06710995455491116	0.054439944208801834
hsa-miR-34b-3p	0.0670632662018793	0.05460847952393147
hsa-miR-3187-5p	0.06705484231191565	0.05463893423851586
hsa-miR-10398-5p	0.06700985700137574	0.05480180816872331
hsa-miR-4741	0.0670001369663034	0.05483705359558898
hsa-miR-6514-3p	0.06690121981837506	0.05519680723695852
hsa-miR-3918	0.06688812198285693	0.05524458989463923
hsa-miR-3074-5p	0.06681262285372062	0.055520692205536966
hsa-miR-6845-5p	0.06652807172081505	0.05657163750361113
hsa-miR-6855-3p	0.06629405168787056	0.0574482915233979
hsa-miR-5581-3p	0.06623854707404837	0.05765786145071925
hsa-miR-3928-5p	0.06611221947756908	0.05813720494889574
hsa-miR-574-5p	0.06586595008019265	0.059081164674492315
hsa-miR-6813-5p	0.0655243209827514	0.060411636073963
hsa-miR-6763-5p	0.06543413280823093	0.06076697975836995
hsa-miR-6718-5p	0.06531433498730979	0.0612416576448919
hsa-miR-3177-5p	0.06529456804034545	0.061320274540778145
hsa-miR-346	0.0651798743903452	0.06177808079733211
hsa-miR-6893-3p	0.06501985730144398	0.06242151284720177
hsa-miR-4286	0.06492649383786686	0.06279947837702186
hsa-miR-34a-3p	0.06466804356328297	0.06385562996197412
hsa-miR-1295a	0.06429822535138034	0.06539231176500035
hsa-miR-155-3p	0.06427207267312585	0.06550212489188655
hsa-miR-23a-5p	0.06406305022747434	0.06638525886219036
hsa-miR-518c-5p	0.06404113176358407	0.066478430337348
hsa-miR-6759-5p	0.06396877030879458	0.06678678959244365
hsa-miR-8052	0.06363365955448526	0.0682301869627834
hsa-miR-6838-5p	0.06360546453752605	0.06835278801423333
hsa-miR-197-5p	0.06357584818271328	0.06848176411553528
hsa-miR-579-5p	0.06355646746678963	0.0685662731264695
hsa-miR-4722-3p	0.0635137844336158	0.06875269289320488
hsa-miR-6749-3p	0.06343893772945859	0.06908059230342466
hsa-miR-7106-5p	0.0631604418298631	0.0703119484179928
hsa-miR-6861-3p	0.0631212119148045	0.07048683717958573
hsa-miR-5591-5p	0.06305131912639289	0.07079930495924261
hsa-miR-4717-5p	0.06282509030011263	0.07181848275830464
hsa-miR-1825	0.06280860328767081	0.07189322461164246
hsa-miR-204-5p	0.062796026452297	0.07195028290908113
hsa-miR-6836-3p	0.06272940578889358	0.0722531438167335
hsa-miR-6774-5p	0.062325269296690376	0.07411277354934101
hsa-miR-3124-3p	0.0621746056228059	0.07481596665326681
hsa-miR-4451	0.0620428520032189	0.07543535031840488
hsa-miR-942-5p	0.061779697318856894	0.07668496608516294
hsa-miR-3685	0.061769839970997865	0.07673210003270865
hsa-miR-423-5p	0.06170187113505363	0.07705774223190655
hsa-miR-197-3p	0.06163961234864911	0.07735701296091063
hsa-miR-1273h-5p	0.06157404882368606	0.07767319028628587
hsa-miR-371b-3p	0.06156159563234616	0.07773336384181706
hsa-miR-3936	0.0614465897443201	0.07829086268702722
hsa-miR-4526	0.06125433130963601	0.07923009996827053
hsa-miR-513a-3p	0.06094003767206857	0.08078519470214615
hsa-miR-195-3p	0.06067512842568199	0.08211507253218571
hsa-miR-4650-5p	0.06064205369274373	0.08228234920673869
hsa-miR-7702	0.06055663687680347	0.08271562395954879
hsa-miR-125b-1-3p	0.0604107118928725	0.08346009365180727
hsa-miR-1183	0.06012106274075987	0.0849538498277929
hsa-miR-185-5p	0.05997998302319222	0.08568919204854687
hsa-miR-1306-5p	0.059890024856544564	0.0861607510886538
hsa-miR-519c-3p	0.05980565104591827	0.08660493659771723
hsa-miR-100-5p	0.05976077548633049	0.08684193457250615
hsa-miR-4666a-3p	0.059568705471761296	0.08786221127036882
hsa-miR-3670	0.059568705471761296	0.08786221127036882
hsa-miR-6070	0.059568705471761296	0.08786221127036882
hsa-miR-6512-3p	0.05935282830497705	0.08902044654106091
hsa-miR-6820-5p	0.05925713022998726	0.08953780355102076
hsa-miR-6827-3p	0.05922799261671376	0.0896958045586412
hsa-miR-6881-3p	0.05921652155603839	0.08975806872770532
hsa-miR-6737-3p	0.05916460553787802	0.09004029993246455
hsa-miR-378g	0.05905341780354546	0.09064714870612113
hsa-miR-151b	0.05900109513582452	0.09093385338357565
hsa-miR-1303	0.058726099923621315	0.0924526900576559
hsa-miR-4477a	0.058661433748178456	0.0928127872605046
hsa-miR-6875-3p	0.058653804577614196	0.09285534473773585
hsa-miR-6762-3p	0.05828655681148553	0.09492250617036475
hsa-miR-3612	0.05824495646127771	0.09515896849878633
hsa-miR-3661	0.058110706571640455	0.09592527784446746
hsa-miR-942-3p	0.05788670283098816	0.09721487857082038
hsa-miR-5571-3p	0.05786019225964555	0.09736841255393712
hsa-miR-1204	0.05783370426286302	0.09752200896455461
hsa-miR-6088	0.05760742060922947	0.09884205643859605
hsa-miR-4323	0.05752449060175109	0.09932938685359977
hsa-miR-193a-3p	0.057512630582736535	0.09939923728562323
hsa-miR-668-5p	0.05736245712095532	0.10028708249080165
hsa-miR-326	0.05727774859325607	0.10079066730953648
hsa-miR-664b-3p	0.057181708230400585	0.10136404956190484
hsa-miR-2113	0.056787085318342624	0.10374730061582649
hsa-miR-6807-5p	0.05677460864417885	0.10382336986459326
hsa-miR-3940-3p	0.05664528661316475	0.10461444382120691
hsa-miR-6785-3p	0.05662072202636634	0.10476524603285722
hsa-miR-6776-5p	0.056543569286325	0.10524000785350926
hsa-miR-3161	0.05650203649389985	0.10549628596127539
hsa-miR-4794	0.05650082950312665	0.10550374108206598
hsa-miR-571	0.056259332945552326	0.10700378520968247
hsa-miR-4653-5p	0.056259332945552326	0.10700378520968247
hsa-miR-125b-5p	0.056172927915133994	0.10754456488275137
hsa-miR-6802-5p	0.055948923846842226	0.10895659292408513
hsa-miR-372-3p	0.055778656225683655	0.11003964792072748
hsa-miR-1302	0.05566978041963308	0.11073663465838005
hsa-miR-5196-5p	0.05541783585657659	0.11236284235178956
hsa-miR-520a-5p	0.055314094359994126	0.11303789359103313
hsa-miR-1229-3p	0.05524773188416582	0.1134713878945267
hsa-miR-4738-3p	0.05516456922225986	0.11401646882747464
hsa-miR-4751	0.055105622253134624	0.114404075196093
hsa-miR-2277-3p	0.05506726505148947	0.11465684880007442
hsa-miR-10395-3p	0.05505841905368339	0.11471520604518344
hsa-miR-4539	0.05501525396350233	0.11500030181447128
hsa-miR-5591-3p	0.05496396400762343	0.11533978342994848
hsa-miR-6814-5p	0.05493558393506875	0.11552796524695289
hsa-miR-3170	0.054923060396406466	0.1156110825758528
hsa-miR-4449	0.054891414069032744	0.11582132484238507
hsa-miR-514a-3p	0.05486520209366507	0.11599569104310187
hsa-miR-6855-5p	0.05469324733254367	0.11714467285995238
hsa-miR-7706	0.05467824170104691	0.11724536038636829
hsa-miR-6810-3p	0.05458009474520797	0.11790559802081232
hsa-miR-6741-5p	0.054552482172707306	0.11809187251110119
hsa-miR-505-3p	0.05432154195967879	0.11965883167526707
hsa-miR-2682-3p	0.054273709429826955	0.11998540484165722
hsa-miR-6878-5p	0.05422149598647265	0.12034268327991497
hsa-miR-1299	0.05404617578833233	0.12154842316872803
hsa-miR-29a-5p	0.0538734031686482	0.1227458475585087
hsa-miR-3059-5p	0.05380051467266532	0.12325376183792602
hsa-miR-6810-5p	0.053751912589389925	0.12359334861644168
hsa-miR-8061	0.053685376536278695	0.12405942314491558
hsa-miR-151a-3p	0.05358476437286838	0.12476679406658962
hsa-miR-4308	0.0530235020310369	0.12877059858989845
hsa-miR-10398-3p	0.05301788480826078	0.12881116724947603
hsa-miR-3150a-5p	0.05292758469309053	0.12946469335916064
hsa-miR-3193	0.052886819905078576	0.129760559754023
hsa-miR-22-5p	0.0528161173743118	0.13027495316529783
hsa-miR-4690-5p	0.05271806550259136	0.13099093797951447
hsa-miR-5589-3p	0.052496929753915525	0.13261687266953717
hsa-miR-7107-3p	0.05248173254593749	0.13272918283613755
hsa-miR-498-3p	0.05236162752579511	0.13361936900630333
hsa-miR-361-3p	0.052247653494283015	0.13446837105631082
hsa-miR-375-5p	0.052159591384553144	0.13512719927627598
hsa-miR-219a-1-3p	0.05202113419403965	0.13616808421889195
hsa-miR-619-5p	0.051926455038256006	0.13688340684289238
hsa-miR-6796-3p	0.05182388010176934	0.13766164602439065
hsa-miR-3689a-3p	0.051779152298030366	0.13800206146803803
hsa-miR-4711-5p	0.05169975302055332	0.1386079501269453
hsa-miR-4754	0.05160034618759965	0.1393693956423809
hsa-miR-135a-2-3p	0.05158263203266371	0.1395054209269577
hsa-miR-526b-3p	0.05146450178704421	0.14041514130795055
hsa-miR-548ba	0.051313121705176275	0.14158756764003544
hsa-miR-4709-5p	0.051124901180531986	0.14305577345550216
hsa-miR-122-5p	0.05102262042501329	0.14385848511827284
hsa-miR-4693-5p	0.050964336903618	0.14431744065416166
hsa-miR-6764-5p	0.050755911231052026	0.14596786497366016
hsa-miR-6789-3p	0.0507537220602006	0.14598527618575394
hsa-miR-5583-5p	0.050637150926837196	0.1469146991429562
hsa-miR-4758-3p	0.05054419132723385	0.14765909891043005
hsa-miR-2114-3p	0.05051321092257499	0.14790782129394917
hsa-miR-3152-3p	0.050302462398376206	0.14960827782553404
hsa-miR-4802-5p	0.05013170723292356	0.15099692743134996
hsa-miR-937-3p	0.05004488296714752	0.1517067666988394
hsa-miR-8057	0.049640587893134414	0.15504555917943727
hsa-miR-4423-3p	0.0496405569117401	0.15504581715031956
hsa-miR-6739-5p	0.0494963271988767	0.15625029552571013
hsa-miR-1255b-5p	0.049488032784127584	0.15631977793938284
hsa-miR-6770-3p	0.049442243364340936	0.1567037775760429
hsa-miR-4687-5p	0.04941128691895204	0.1569637890100145
hsa-miR-6806-5p	0.04936146431533069	0.1573829476727321
hsa-miR-4727-5p	0.049153200807621394	0.15914424377645592
hsa-miR-4529-3p	0.04906336403513272	0.15990857814455378
hsa-miR-676-3p	0.04899959951100381	0.1604527678837705
hsa-miR-6879-3p	0.04889047564498645	0.16138731049302374
hsa-miR-2276-5p	0.048857077542436206	0.16167415210015895
hsa-miR-711	0.048694683850610154	0.163074358119588
hsa-miR-4712-5p	0.04859573759438532	0.16393196544560243
hsa-miR-3663-3p	0.04858639298387314	0.16401313395801437
hsa-miR-210-3p	0.048511121613302476	0.16466805360123063
hsa-miR-3941	0.04847880375939032	0.16494984654698883
hsa-miR-940	0.04847563746426325	0.16497747428354848
hsa-miR-4467	0.04815288149947548	0.167811983800766
hsa-miR-4485-3p	0.04810429462161473	0.1682418263215901
hsa-miR-505-5p	0.04809584697346388	0.1683166458106366
hsa-miR-511-5p	0.04789632783875555	0.17009101103525928
hsa-miR-6821-3p	0.04782486111158355	0.17072997182655741
hsa-miR-6743-3p	0.04779947224741467	0.17095739692933096
hsa-miR-6752-5p	0.04766887043229966	0.1721308650097718
hsa-miR-4423-5p	0.04766010219570668	0.172209863290278
hsa-miR-198	0.04765496437740903	0.17225616554221865
hsa-miR-4668-5p	0.047554140278718245	0.17316667902706528
hsa-miR-6790-3p	0.047487655005729164	0.1737690501137587
hsa-miR-4655-5p	0.04742245462819486	0.1743612960160228
hsa-miR-6802-3p	0.04735767577508899	0.17495120166590683
hsa-miR-1228-3p	0.047245017255661624	0.17598066058028988
hsa-miR-103a-1-5p	0.047158024603774995	0.1767786679978083
hsa-miR-3690	0.04707414861356972	0.17755063103895916
hsa-miR-297	0.047022822608558015	0.17802425042549047
hsa-miR-4771	0.046956364847544355	0.1786388943945693
hsa-miR-3692-5p	0.04695538762118881	0.1786479441518686
hsa-miR-3085-5p	0.046933016666262574	0.17885520698655868
hsa-miR-4742-3p	0.04687164023798343	0.1794247652014684
hsa-miR-6840-5p	0.046680669641601766	0.18120553388885427
hsa-miR-10397-3p	0.046679165341354585	0.18121961303021844
hsa-miR-4690-3p	0.046415660078177615	0.18369835169519333
hsa-miR-6797-3p	0.046329990126830006	0.1845096061093455
hsa-miR-4723-3p	0.046308132973677286	0.18471700630789284
hsa-miR-548t-5p	0.04626758849697494	0.18510218444067217
hsa-miR-6783-3p	0.046217571877047225	0.18557816596286839
hsa-miR-3609	0.04621330730246157	0.18561879140734525
hsa-miR-2116-5p	0.04618188417958933	0.18591833863114823
hsa-miR-3164	0.04606499874655301	0.18703570375501574
hsa-miR-599	0.04586661453166121	0.18894347411576126
hsa-miR-3613-3p	0.0458412751482528	0.18918817913955016
hsa-miR-943	0.04566310148186423	0.19091540812487068
hsa-miR-1976	0.04538432179976444	0.19364112041044507
hsa-miR-892c-3p	0.04537517441490953	0.19373103795020122
hsa-miR-374c-3p	0.04535406796209588	0.19393862824554045
hsa-miR-1538	0.04490769584151682	0.19836711902690532
hsa-miR-6735-5p	0.04489570430014791	0.19848709776359
hsa-miR-1292-5p	0.04486055071851329	0.19883912441304147
hsa-miR-4725-3p	0.044826996559389244	0.19917555922091498
hsa-miR-1909-3p	0.04480148214333367	0.19943166034825874
hsa-miR-4301	0.044763840557851604	0.19980992637670444
hsa-miR-6816-5p	0.044604404791783084	0.20141792063377584
hsa-miR-4633-3p	0.044546928466804366	0.20199990392449885
hsa-miR-6759-3p	0.044355108275172285	0.20395105630365115
hsa-miR-1224-5p	0.04433779385039872	0.20412784609227752
hsa-miR-517-5p	0.04433080618168222	0.20419922554180564
hsa-miR-7850-5p	0.044318792426315146	0.2043219891335368
hsa-miR-6717-5p	0.044237026533982184	0.20515894479797042
hsa-miR-7113-3p	0.044189148877227614	0.2056501738107503
hsa-miR-12129	0.04415083946047776	0.20604384579701157
hsa-miR-1301-3p	0.04409670033650426	0.20660111696406175
hsa-miR-378d	0.043993034318026945	0.20767123070706145
hsa-miR-5584-3p	0.0439683282650725	0.20792685512811054
hsa-miR-4710	0.043323309744208394	0.2146814091002773
hsa-miR-520a-3p	0.04324464063557459	0.21551590296301185
hsa-miR-3911	0.04321421823565159	0.21583923752279818
hsa-miR-891a-3p	0.04309538445241002	0.21710556469130282
hsa-miR-6834-5p	0.04298414320364374	0.2182958097661409
hsa-miR-4784	0.04294946591052509	0.218667800659818
hsa-miR-3667-3p	0.04289330131529527	0.2192712544089076
hsa-miR-3186-5p	0.04286260850643206	0.21960153348303232
hsa-miR-103a-2-5p	0.0428569910227676	0.21966202064862042
hsa-miR-6817-5p	0.04281332284652974	0.2201326318713347
hsa-miR-8077	0.042799017427736265	0.22028695803165024
hsa-miR-5091	0.04278435904160258	0.22044517232860575
hsa-miR-6873-3p	0.042745685751845196	0.22086298026155127
hsa-miR-4452	0.042628012790488154	0.22213774798553812
hsa-miR-6774-3p	0.04256748611257455	0.2227954866218667
hsa-miR-6781-3p	0.04242100898879728	0.22439299693392803
hsa-miR-6508-5p	0.04239318632650463	0.22469735797512572
hsa-miR-3679-5p	0.04220948860063871	0.22671427744740658
hsa-miR-4281	0.04204027097550389	0.22858358721642513
hsa-miR-5092	0.042038416104815145	0.22860413808323857
hsa-miR-1193	0.04198232749635172	0.2292261869307429
hsa-miR-671-5p	0.041935052380219835	0.22975142310003285
hsa-miR-4676-5p	0.04190012456386883	0.23014002675781653
hsa-miR-190b-3p	0.041698093830232895	0.2323969565845319
hsa-miR-6126	0.04163512499101422	0.2331035895595995
hsa-miR-4673	0.041615878760293365	0.23331987292348877
hsa-miR-1248	0.04156727563247561	0.23386669241672456
hsa-miR-6769b-5p	0.04154096641549395	0.23416306759275066
hsa-miR-4776-3p	0.041522742409022075	0.23436851797122293
hsa-miR-6511a-3p	0.04151993416013433	0.234400188410327
hsa-miR-490-3p	0.041519484744690034	0.23440525703985682
hsa-miR-3191-5p	0.04150643828103416	0.2345524323847067
hsa-miR-4422	0.04144014731085283	0.2353012609468412
hsa-miR-6510-3p	0.04133618479034847	0.236479029478903
hsa-miR-676-5p	0.04130936019604963	0.23678359352541975
hsa-miR-3619-3p	0.04094803402136123	0.2409130492438024
hsa-miR-4518	0.04088788372784083	0.241605369157793
hsa-miR-4645-3p	0.040794219600941956	0.24268620851110861
hsa-let-7a-2-3p	0.04074575201838812	0.2432468317451355
hsa-miR-2681-3p	0.04071043324620966	0.24365593486207043
hsa-miR-2115-3p	0.04069378095385386	0.2438489883692372
hsa-miR-597-5p	0.04066019325567507	0.2442387038241175
hsa-miR-4646-5p	0.04061385155856069	0.24477711927353044
hsa-miR-3191-3p	0.04056524369609082	0.24534275678164108
hsa-miR-6889-3p	0.040558713226743426	0.2454188198981685
hsa-miR-4749-3p	0.04051026820206532	0.2459835949750227
hsa-miR-500b-3p	0.04030521213620925	0.24838422095956988
hsa-miR-4691-3p	0.039833652656298596	0.25396677701645143
hsa-miR-6854-5p	0.03978465383734157	0.254551809646911
hsa-miR-6727-3p	0.039648899295292764	0.25617756759574545
hsa-miR-3916	0.03952619259033754	0.2576532505969657
hsa-miR-548a-5p	0.039424116042029535	0.2588853098436958
hsa-miR-2392	0.03938299667691491	0.2593827681641467
hsa-miR-6128	0.039332993840266096	0.25998858779258166
hsa-miR-6772-5p	0.0392546430717033	0.26093982746045435
hsa-miR-6800-5p	0.03914813135630289	0.26223681209451905
hsa-miR-378j	0.03913354886731275	0.2624147272374104
hsa-miR-6825-3p	0.03905472788919829	0.26337783101991014
hsa-miR-6740-3p	0.03897652966004807	0.26433572869817923
