B.cells	Basophils	CD4..T.cells	CD8..T.cells	Eosinophils	Erythrocytes	Monocytes	Natural.killer.cells	Neutrophils	Plasma	Thrombocytes
5628-SL-0014	0.0553460566168812	0.177207650456659	0	0.0142342546686777	0.200630624390904	0	0.0189320800203957	0.00862805837537331	0	0.474413026852008	0.0506082486191003
SRR23099084	0.0318338971113489	0.233582893104346	0	0.0136925128018094	0.203651378783674	0	0	0	0	0.46523361778733	0.0520057004114918
5628-SL-2215	0.10081281761452	0.115099993848067	0	0.00551749777175217	0.180247394092112	0	0.0482497733077412	0.0206769680677361	0	0.478096735382712	0.0512988199153598
5628-SL-2329	0.0693754144661952	0.146776591587407	0	0.0145883847338469	0.214487601766395	0	0.0343989490879785	0.0158589877008741	0	0.455290074153583	0.0492239965037197
5628-SL-3005	0.0532197352050712	0.182578340407361	0	0.0139531806071106	0.20037301591536	0	0.016611032894654	0.00772079428739499	0	0.474884448400045	0.0506594522830026
5628-SL-0142	0.111766930385246	0.0679155092769258	0	0.0078404062045677	0.193477251331264	0	0.0630149480511441	0.0321635514585517	0	0.473642470780323	0.0501789325119776
5628-SL-1178	0.0947075157498374	0.117895009785929	0	0.00624454514451632	0.19354548601648	0	0.0439952788461186	0.0178539430074862	0	0.474978847152682	0.0507793742969504
5628-SL-0389	0.115044205465533	0.0745446668473713	0	0.00598626278402755	0.18812712172223	0	0.062777283842088	0.0272928642627932	0	0.475459229990175	0.0507683650857822
5628-SL-2786	0.0878140195369748	0.118434055180245	0	0.00968761515114064	0.194603352729323	0	0.042988124806546	0.020879999255646	0	0.475036793959998	0.0505560393801269
5628-SL-2035	0.105364886057819	0.0740450986733941	0	0.0103819673676935	0.192484388605279	0	0.0608443131663793	0.0320537310156917	0	0.474418851890178	0.0504067632235657
SRR9844368	0.0456439089540912	0.20184990368547	0	0	0.206342860240883	0	0.0018690032864914	0.0111598964587675	0	0.481859488390907	0.0512749389833904
5628-SL-2236	0.126873094167723	0.0917214268384653	0	0	0.167085354269391	0	0.0617835316743268	0.0229489048278353	0	0.477794843563507	0.0517928446587519
SRR23099111	0.0254989186609226	0.241158099299784	0	0.0161931864525147	0.20404059965087	0	0	0	0	0.460520237648763	0.0525889582871462
5628-SL-0631	0.120283153865026	0.0962819343631257	0	0.00142872286610275	0.171919480545773	0	0.0609315715239819	0.0226488383819149	0	0.47494900838197	0.0515572900721054
5628-SL-2484	0.139011643918438	0.0904955251812567	0	0	0.155999763134174	0	0.0674694097295821	0.0216499575637672	0	0.473391782652699	0.0519819178200836
5628-SL-1654	0.123711457393752	0.0911879192052466	0	0.00188541312581114	0.166406295386408	0	0.0641161520866526	0.0240024014666722	0	0.476967191732434	0.0517231696030242
5628-SL-1164	0.145615560257101	0.0943941845860522	0	0	0.142260597472965	0	0.0700773173273199	0.0196520882403411	0	0.475419436547054	0.0525808155691666
5628-SL-0911	0.118709759599512	0.0829095774983481	0	0.00476208727001263	0.174490967391485	0	0.0638183379673798	0.0270579023831877	0	0.476944069236302	0.0513072986537732
5628-SL-0715	0.0884300212216895	0.13537199021154	0	0.00654269886333224	0.185860637269325	0	0.0382408425538556	0.0164674399158039	0	0.47791073461671	0.0511756353477439
5628-SL-1768	0.0495408834724217	0.191237802337546	0	0.0112581806067588	0.20093740094539	0	0.0124048695283703	0.00713436802259045	0	0.476502085761572	0.0509844093253509
5628-SL-1112	0.0889192981425728	0.133457226909578	0	0.00751833695541824	0.187604913575061	0	0.0401213320756318	0.0150535214142491	0	0.476264517155632	0.0510608537718571
SRR12683399	0.130009043111716	0.144096178447806	0.00793133876113461	0	0.28822300946759	0	0.0184990359675468	0.0715082187074146	0	0.285168307576262	0.0545648679605303
5628-SL-1202	0.0891503525445509	0.127806264421658	0	0.0081482805760554	0.189125401233361	0	0.0407758441950537	0.017198636283584	0	0.476959870492301	0.0508353502534349
5628-SL-1087	0.121224888509473	0.085458509876089	0	0.00247758896292067	0.172728295409787	0	0.0624771583980726	0.0258275082055661	0	0.478347078468335	0.0514589721697557
5628-SL-0218	0.126622787518043	0.083092413487393	0	0.00148621576212275	0.168356261093179	0	0.066457492845037	0.0254416368623247	0	0.476883158162935	0.051660034268966
5628-SL-3895	0.127281056780088	0.0833987686084005	0	0.00168414605231605	0.167660660532452	0	0.0678485033696213	0.0243187839012363	0	0.476149605088933	0.0516584756669527
5628-SL-0238	0.10971202573619	0.121324024281785	0	0.00114457638070569	0.171219060828366	0	0.050467631493613	0.0168333423546591	0	0.477408855434538	0.0518904834901428
5628-SL-1057	0.0898599493009352	0.124082888923159	0	0.0083224593176693	0.188975782944288	0	0.0422376376404315	0.0185759820842666	0	0.477006726922365	0.0509385728668859
5628-SL-0154	0.104828789255691	0.0736167703971619	0	0.0102648547150296	0.193283874002406	0	0.0612050007348644	0.0323168772484876	0	0.473903060114531	0.050580773531829
5628-SL-1895	0.117628590981972	0.0955874348987506	0	0.00285270676620529	0.17096428846474	0	0.0598476638247255	0.0237165327069141	0	0.477811066847423	0.0515917155092699
5628-SL-3785	0.0596217110034974	0.165739559361957	0	0.014007767525821	0.201660657391277	0	0.0224191441997056	0.0110381729452073	0	0.475013827208436	0.0504991603640997
5628-SL-1101	0.0453544177980059	0.196007796976934	0	0.0145596567924823	0.207620047099624	0	0.0104751344162197	0.00482406926613888	0	0.470951320409113	0.0502075572414817
5628-SL-3974	0.0944018561421503	0.0977330152749523	0	0.00375197081823431	0.203844287003895	0	0.0485553481617571	0.0283137771468921	0	0.47312510911616	0.0502746363359588
5628-SL-3901	0.13676613977483	0.0793874446668412	0	0	0.161534025121676	0	0.0696792277370817	0.0252811211359874	0	0.475559520028376	0.051792521535208
SRR9844367	0.0562910213943811	0.186516620345254	0	0.00180402404754869	0.205165966820189	0	0.0149480898614765	0.0131274639934478	0	0.472160807656778	0.0499860058809245
5628-SL-0223	0.124293551100918	0.082709825205712	0	0.00177078064996203	0.173552061638929	0	0.0651099855229827	0.025760402138122	0	0.475400578518401	0.051402815224973
5628-SL-0012	0.124616736080323	0.0754344288842113	0	0.00144056538420079	0.180350028436546	0	0.064993953233748	0.0252949874957925	0	0.476441999934859	0.0514273005503193
5628-SL-1456	0.0929184447764939	0.109211397288286	0	0	0.20086452280473	0	0.0397685334868102	0.0329251108024113	0	0.472952897909612	0.0513590929316559
5628-SL-1397	0.103334232192749	0.105563790798643	0	0.00653598394911345	0.183209318069717	0	0.0517367029910589	0.0213736152878832	0	0.477178989760966	0.0510673669498695
5628-SL-1584	0.105981211839633	0.0790601092241781	0	0.00849744711485583	0.193375879257222	0	0.0574014264103092	0.0279229027205223	0	0.477172754588451	0.050588268844828
5628-SL-1073	0.089790466819852	0.111261403919248	0	0	0.200054297553065	0	0.0414037060392541	0.0304125285581429	0	0.475807166765385	0.0512704303450537
5628-SL-0955	0.123180942908431	0.0995873240669719	0	0.000613832744794154	0.162920675500898	0	0.0617779133578919	0.0226600681605497	0	0.477319032664527	0.0519402105959364
5628-SL-2770	0.133993674097197	0.085423503483626	0	0	0.165113215694949	0	0.0672461608293794	0.0207167601479663	0	0.475673866551899	0.0518328191949838
5628-SL-1261	0.132961679658846	0.0955441313238197	0	0	0.155892196857235	0	0.0655182849655548	0.0212500586027953	0	0.476731735062908	0.0521019135288413
5628-SL-0393	0.11766378253293	0.109855939834691	0	0.000531621112192699	0.165341888495836	0	0.0571892820018499	0.0203527597053005	0	0.477137709148571	0.0519270171686296
5628-SL-1916	0.110941670352131	0.077352095393205	0	0.00726018304950403	0.187727034068011	0	0.060372888429596	0.0287632155576979	0	0.476817731825784	0.0507651813240711
5628-SL-0718	0.123126654872792	0.0813261439794302	0	0.00210310364469617	0.17679568898098	0	0.064897307718277	0.0268450626044184	0	0.473497219521377	0.05140881867803
SRR18268832	0.111475039303387	0.233288645781489	0	0	0.193349190666194	0	0.0524197499061544	0	0	0.364204509838319	0.0452628645044574
5628-SL-1773	0.0550944156885314	0.174980745434432	0	0.0147753759578904	0.204984027117144	0	0.0197672962047577	0.00958756959198068	0	0.470602003330082	0.0502085666751818
5628-SL-1611	0.121915399703953	0.110373358761728	0	0	0.160728921179934	0	0.0579060158504242	0.0189321687399399	0	0.478010663242	0.052133472522021
5628-SL-0019	0.134613653304391	0.0813113763863188	0	0	0.166692987981067	0	0.0680759820139612	0.022504526486936	0	0.474974752042763	0.0518267217845629
5628-SL-1827	0.120085993286938	0.101682024953273	0	0.0012099770429226	0.166229264697166	0	0.0596090705138216	0.0212906420041614	0	0.478015942528767	0.0518770849729499
5628-SL-1059	0.101853950523255	0.0878473346850142	0	0	0.200702365214416	0	0.0482847424821267	0.0371011697528725	0	0.473118490122923	0.0510919472193928
5628-SL-3014	0.11098362327281	0.0838462531821216	0	0.00790173418770766	0.196730197489748	0	0.0615075729580027	0.0263032097680667	0	0.463271632250235	0.0494557768913079
5628-SL-0473	0.138583891845287	0.0888217197309047	0	0	0.15415232831021	0	0.0688606722718313	0.0215676049015551	0	0.475830353389255	0.0521834295509566
5628-SL-0059	0.104846334790573	0.0973987831103674	0	0.00794199699233951	0.182219467332771	0	0.0558792498278306	0.025486215880726	0	0.475361491222754	0.0508664608426391
5628-SL-0365	0.0982984822553719	0.0967862383138753	0	0	0.197574548642374	0	0.0489268769603316	0.0331030241288643	0	0.473666336843817	0.0516444928553667
5628-SL-1471	0.13089480694196	0.0781434770899509	0	0	0.174194589630994	0	0.0639414638206728	0.0249961631709269	0	0.476268131444997	0.0515613679004984
5628-SL-0506	0.114397307245786	0.103149026657676	0	0.00268521604533493	0.172682713334795	0	0.0567056808501223	0.0219011211601215	0	0.477001856624839	0.0514770780813252
5628-SL-3306	0.113082677652632	0.0982995818220876	0	0.004368432282756	0.177035986996396	0	0.0578081947361721	0.0225306579473682	0	0.475641614675716	0.0512328538868723
5628-SL-1413	0.105215463572116	0.0807826167721764	0	0	0.19895260881992	0	0.0540122942502337	0.0382939398469465	0	0.47111948279764	0.0516235939409672
5628-SL-2496	0.0904887055827195	0.09593461954459	0	0.010019943676227	0.198698102020968	0	0.0456587981894618	0.0286063288401288	0	0.48049357051855	0.0500999316273555
SRR9844336	0.050090936445279	0.20389790437175	0	0	0.202968371817678	0	0.00597036530123538	0.00971417737139759	0	0.476356736378009	0.0510015083146519
5628-SL-0780	0.103860546273441	0.107055869261706	0	0.00598404746598375	0.182128194268904	0	0.051602955827807	0.021845222305436	0	0.476436405181087	0.0510867594156355
5628-SL-1373	0.110628674281728	0.107499678322017	0	0.00307643716916156	0.174961902440439	0	0.053639752151239	0.0212454755012867	0	0.477403391839495	0.0515446882946336
5628-SL-1973	0.134846249214318	0.0841320388789071	0	0	0.158245500733045	0	0.0689143471538582	0.0238900061970476	0	0.477840675968528	0.0521311818542957
5628-SL-0002	0.0694992482558964	0.138717018533765	0	0.0151172314238134	0.201162803574207	0	0.0333964021603423	0.0189120825680531	0	0.473089103263751	0.0501061102201712
5628-SL-4510	0.134053415388468	0.0781193786412604	0	0	0.169645240826761	0	0.0682460468351322	0.0227081488787438	0	0.475611740444584	0.0516160289850505
5628-SL-0605	0.127703236797594	0.0838118689945413	0	0.000454039829514016	0.172200042513908	0	0.0659995858383598	0.0250561900762322	0	0.473348400058834	0.0514266358910166
SRR10416503	0.0525063612480325	0.182731264502493	0	0.00238112614662977	0.202569267817271	0	0.0124934349080886	0.0141674377484865	0	0.481805128362755	0.0513459792662439
5628-SL-1561	0.114607285969897	0.110156557435685	0	0.00164964276004476	0.168638536038336	0	0.0550786915094219	0.0199214292314038	0	0.478172375260975	0.0517754817942362
5628-SL-3465	0.139373358289945	0.0811176435038291	0	0	0.157560976917313	0	0.0700671730490574	0.0242699860521946	0	0.475621980295389	0.0519888818922722
5628-SL-3709	0.121783987557378	0.0920300368063828	0	0.00153981318676499	0.171236444088861	0	0.0615232963852558	0.0234106389286661	0	0.476965107106042	0.051510675940649
5628-SL-1604	0.122987800725674	0.0929566124684686	0	0.00110551900968362	0.167392646530584	0	0.0620418018941605	0.0240093132661875	0	0.477804731984519	0.0517015741207219
5628-SL-3788	0.115458511766289	0.0739531687590086	0	0.00543888005223251	0.18716364322974	0	0.062398440089427	0.0289156128783179	0	0.475815865445181	0.0508558777798048
5628-SL-0806	0.123110202846368	0.0836513670238877	0	0.00357144805347312	0.172968416602614	0	0.0654222527471681	0.023612972347093	0	0.476284792693428	0.0513785476859681
5628-SL-1452	0.146862088962899	0.0757042378321886	0	0	0.169061146054623	0	0.0679469591385054	0.016455153505684	0	0.472164793787625	0.0518056207184751
SRR23099060	0.130257228529867	0.0886543273217751	0	0	0.158877443339085	0	0.0665191878747934	0.025157542367306	0	0.476840013726498	0.0536942568406754
5628-SL-1695	0.138983177537302	0.092801330946465	0	0	0.148936544066036	0	0.0689487104826615	0.021261851668057	0	0.476676550782719	0.0523918345167589
5628-SL-0549	0.0247189917300775	0.236479664676536	0	0.00688065463064562	0.20830810920305	0	0	0	0	0.472890203606973	0.0507223761527177
SRR23099020	0.123037918230376	0.152378337972834	0	0	0.142305990340417	0	0.0518474770815702	0.00420499000050092	0	0.466428167492352	0.0597971188819511
SRR9844351	0.0521801694195938	0.19148129977212	0	0	0.206193328798562	0	0.00920179345914337	0.0123623038819737	0	0.477945862482113	0.0506352421864944
5628-SL-2464	0.133095783689905	0.0851635867281778	0	0	0.16375637005418	0	0.067435106087797	0.0224673897619025	0	0.476170637615311	0.0519111260627272
5628-SL-3712	0.137655096029917	0.0874143214365546	0	0	0.15645641619051	0	0.0671217004648339	0.0225600027175317	0	0.476591495806737	0.0522009673539151
5628-SL-1783	0.124704943114312	0.0859640229056514	0	0.00159594915285358	0.169600710223765	0	0.064207464648395	0.0247931435813275	0	0.477555377869837	0.0515783885038588
5628-SL-4497	0.0534779062212853	0.17601504925822	0	0.0151245357614868	0.210860971692551	0	0.0195015139486525	0.00800238804916148	0	0.467164361595596	0.0498532734730462
5628-SL-1116	0.0599211861190999	0.162765817523412	0	0.0133709793308969	0.202291285360804	0	0.0222402692504111	0.0122372593971456	0	0.476537562305833	0.0506356407123977
SRR23099072	0.0670145180097137	0.199131834807424	0	0.00789479349089671	0.182253810518587	0	0.0198655739188198	0	0	0.466892550866423	0.0569469183881353
5628-SL-3537	0.100594364056951	0.104006401541783	0	0.00716933594653859	0.185892223387311	0	0.0516380653973835	0.0236562860459821	0	0.476018919852351	0.0510244037717001
5628-SL-0180	0.113985488329667	0.0860884576950924	0	0.00481714081078544	0.180465031762041	0	0.059329615599773	0.0258706308371632	0	0.47829840148625	0.0511452334792277
SRR23099019	0.1345725606888	0.0914138335428636	0	0	0.152264452229667	0	0.0682273107026933	0.0236573121957287	0	0.475088361958354	0.0547761686818935
5628-SL-0638	0.107490575468113	0.0736213918977863	0	0.00869355239481396	0.194059334562706	0	0.0630076491556623	0.0331600160446638	0	0.469684081960629	0.0502833985156261
5628-SL-1278	0.103150762180907	0.114298810272559	0	0.00439807295558537	0.181183385261149	0	0.0486493264815321	0.0195387539565682	0	0.477456303763816	0.0513245851278835
SRR23099065	0.0468940856249878	0.186767303356125	0	0.0169354632956363	0.205412669407208	0	0.0148359966301612	0.00791480898134034	0	0.470051498784086	0.0511881739204556
5628-SL-1370	0.108815210271958	0.0972714777823401	0	0.00633376516050687	0.18103017002817	0	0.0571105016889639	0.0242393373331981	0	0.474337718700876	0.0508618190339873
5628-SL-1016	0.130309000477957	0.0847086671777941	0	0	0.172321446079207	0	0.0647503735610409	0.0241797057687909	0	0.472534046483002	0.0511967604522079
5628-SL-0814	0.133368246510271	0.0896882288500945	0	0	0.158621566533278	0	0.0676028286473507	0.0227690387800517	0	0.475901076664417	0.0520490140145367
5628-SL-0723	0.115133492628953	0.0801304726714963	0	0.00678171726259335	0.181080014126375	0	0.0646848631349319	0.0287033934603728	0	0.472755036698029	0.0507310100172491
5628-SL-1014	0.0570022085429285	0.174549440299845	0	0.0138941739571274	0.19949455441503	0	0.0199825523678356	0.00951593507051831	0	0.474927160706512	0.0506339746402027
5628-SL-2261	0.118566103657636	0.0811942409629538	0	0.00531382393378665	0.176722678706453	0	0.0643552487202479	0.0268145391081828	0	0.475891693746079	0.0511416711646618
5628-SL-1939	0.12523806695408	0.0838983421181567	0	0.00181546713232931	0.169419200616341	0	0.065231018887254	0.025104431037402	0	0.477724790700075	0.0515686825543626
5628-SL-3937	0.104841295920971	0.0884910853109554	0	0.00824283266975719	0.188893925034258	0	0.0564982694020423	0.0277772395414065	0	0.474705964062077	0.050549388058533
5628-SL-2475	0.0718252286358017	0.143681669922211	0	0.0128020057314904	0.194472401928937	0	0.0323255651888168	0.0170248801057513	0	0.477099770835449	0.0507684776515423
5628-SL-1115	0.108837884462406	0.0986432806016137	0	0.0039558445895359	0.18181085887511	0	0.0534107626146449	0.0237430615928879	0	0.478404901275911	0.0511934059878912
5628-SL-1754	0.124264640993714	0.0874545198005664	0	0.00258773989781985	0.169338666650855	0	0.0646489562486101	0.0231694985562366	0	0.477108472258934	0.0514275055932641
5628-SL-1171	0.129717196830409	0.0867093811575252	0	0	0.165701274614646	0	0.0652313434417917	0.0236970066625246	0	0.477168139434443	0.0517756578586603
5628-SL-0720	0.138712740255685	0.0923333836285936	0	0	0.152539091733183	0	0.0679371370981319	0.0207091693402685	0	0.475537532394774	0.0522309455493649
5628-SL-0155	0.126706893259136	0.0783284965508341	0	0	0.175786904280612	0	0.0651134398821944	0.024924683263899	0	0.477542957607436	0.0515966251558887
5628-SL-0930	0.0942484246814652	0.129860780175953	0	0.00529545344158532	0.183810804643007	0	0.0417162309898843	0.0162708005859633	0	0.477570689358487	0.0512268161236552
5628-SL-2237	0.114975444835282	0.0872794272739605	0	0.00272644178565661	0.179232443870298	0	0.0572174248526816	0.0265725747127854	0	0.480650583837528	0.0513456588318079
5628-SL-0010	0.0432578429968929	0.200176625597978	0	0.0151756162550591	0.205620097460285	0	0.00911372326297428	0.00381578652237301	0	0.472456544575608	0.0503837633288301
5628-SL-2954	0.107206772641198	0.0850414983369312	0	0.00775310887794564	0.186646083490035	0	0.0593612448719868	0.0292362970164339	0	0.474071550318448	0.0506834444470208
5628-SL-1985	0.142079797124024	0.0856682836893232	0	0	0.156250594150417	0	0.0707153646885875	0.0180832177675245	0	0.474950245248781	0.052252497331343
SRR23099027	0.136864546428419	0.0945592736492707	0	0	0.148958076965122	0	0.0688125214651378	0.0224180935087015	0	0.474235799113742	0.0541516888696068
5628-SL-1451	0.125788849023764	0.0874099500764178	0	0.000290043287930067	0.171664387774305	0	0.0632415541071021	0.0225173327162872	0	0.477447554040221	0.0516403289739728
SRR10416530	0.0866418257246422	0.113193732387799	0	0.00942994582993339	0.19218058069268	0	0.0415004952979693	0.0257314940496578	0	0.481075311602213	0.050246614415105
5628-SL-3807	0.103571942932471	0.106991817575515	0	0.00442709571465326	0.192011816465584	0	0.0491702944226975	0.0196692793623556	0	0.473467579931438	0.0506901735952853
5628-SL-2052	0.108789057057189	0.0753098521584319	0	0.00993143149494239	0.189163442615445	0	0.0630465856547147	0.0308565215466198	0	0.472525967981316	0.0503771414913409
5628-SL-1655	0.140249562631195	0.0903975416982562	0	0	0.153162396538222	0	0.0676647458766353	0.0208453829290567	0	0.475505881622543	0.0521744887040912
5628-SL-0221	0.0646468119122668	0.151615811432974	0	0.0137722108507701	0.203621056544821	0	0.0271303292650534	0.013863065972354	0	0.474907568059648	0.0504431459621126
5628-SL-4295	0.0543380641537791	0.176750143121667	0	0.0152586016247124	0.203083515739304	0	0.0200355846401003	0.00878813852689723	0	0.471390637829712	0.050355314363828
5628-SL-2491	0.0957890260087453	0.132189258862245	0	0.00366014843198247	0.18402494890902	0	0.0406767462312663	0.0143364145748638	0	0.477913788798143	0.0514096681837336
5628-SL-1160	0.114455605314785	0.102021168367384	0	0.00321038266298793	0.172629259923694	0	0.0575060339910818	0.0223208020841218	0	0.476387351144565	0.0514693965113807
5628-SL-1167	0.12890863127639	0.0945218622860641	0	0	0.16092694331178	0	0.0643121284026541	0.0217847068560509	0	0.477544050313239	0.0520016775538217
5628-SL-0941	0.102265634845184	0.0706558748222727	0	0.0102242305744281	0.199383485762839	0	0.0570596241235778	0.0326492651665756	0	0.477383795244457	0.0503780894606651
SRR18268834	0.0570745331157702	0.333273031615071	0	0.00883306074899761	0.211668271265065	0	0.0146580158413661	0	0	0.361923018712625	0.0125700687011064
5628-SL-2119	0.13277364504798	0.0833506377760143	0	0	0.169480600599592	0	0.0637758317638517	0.0232111376417434	0	0.475710053491802	0.0516980936790166
5628-SL-1953	0.113983400522416	0.0982470689181694	0	0.00426855162018041	0.17452902075703	0	0.0587347092940529	0.0234508474455989	0	0.475436679928584	0.0513497215139688
5628-SL-1919	0.11750084868253	0.0950530225163237	0	0.00284501463822893	0.169396427004213	0	0.0598448852976393	0.0247633596555071	0	0.478899054843621	0.0516973873619375
5628-SL-2383	0.0789626476787577	0.122146232787159	0	0.0109176479097148	0.197993847719116	0	0.0374617930993714	0.0228839216861984	0	0.478997057620514	0.0506368514991692
5628-SL-1035	0.119835626764844	0.0682415996240721	0	0	0.197703721524799	0	0.0482270274283613	0.0312664765803978	0	0.483437547800255	0.0512880002772715
5628-SL-1266	0.108432559428428	0.109569644889044	0	0.00328705608093549	0.179573693059177	0	0.051887656112233	0.0192082424892611	0	0.476639950465331	0.051401197475591
SRR9844372	0.0456732522380798	0.204457132398285	0	0	0.20374327823205	0	0.00341784963865528	0.00906273432558665	0	0.482351081641401	0.0512946715259415
SRR9844344	0.0508323249496693	0.197376089272213	0	0	0.205975615095251	0	0.00715859435312442	0.0114313133972712	0	0.476396712489519	0.050829350442952
5628-SL-2266	0.0622551050776294	0.160920187656982	0	0.0133273613348983	0.200786753328229	0	0.0239620745284492	0.0120337047898884	0	0.476083542168387	0.0506312711155369
5628-SL-1314	0.0996883390419377	0.119704634320314	0	0.00540224980883443	0.182799417374942	0	0.0466977320528318	0.018233444664884	0	0.476373495875749	0.0511006868605083
5628-SL-0071	0.116208482738521	0.0552453797442137	0	0.00590193885006655	0.202892746013461	0	0.0669686500558206	0.0317538366425907	0	0.470348958487912	0.0506800074674147
SRR10416504	0.0511853075347669	0.183573214582054	0	0.00426548182774453	0.203797962220151	0	0.0122184081837274	0.0134227288549279	0	0.480387269474306	0.0511496273223218
5628-SL-1156	0.125146751158238	0.100851439597728	0	0	0.163383570745408	0	0.0611909276919201	0.019917414673712	0	0.47760343232446	0.0519064638085334
5628-SL-2645	0.12796481607487	0.0735137246269307	0	0.00164886697428992	0.176031811079483	0	0.0690708839209432	0.0241007372440053	0	0.476246923772197	0.0514222363072814
5628-SL-1346	0.0620794343344259	0.162843598576653	0	0.0138340293184264	0.199463682734833	0	0.0245831651567855	0.0122069552259973	0	0.474467662636448	0.0505214720164304
5628-SL-0789	0.116676281013829	0.0820656387490207	0	0.00466752461641559	0.178432022909632	0	0.0618470671016585	0.0271223037367793	0	0.477955804420568	0.0512333574520971
5628-SL-2674	0.117405748238739	0.076668460111218	0	0.00562960491727905	0.18246199658612	0	0.065424349963912	0.0291063784944129	0	0.472522396851001	0.0507810648373191
SRR23099031	0.0952765454857531	0.0854886748030894	0	0.010273548516548	0.197556156450061	0	0.0513435616392973	0.0321195688496976	0	0.475833801751494	0.0521081425040592
5628-SL-0322	0.108060445295834	0.0515058534191799	0	0.0095645150517153	0.201800879704509	0	0.0683726931502204	0.0344976096071122	0	0.475916569249683	0.0502814345217462
5628-SL-1924	0.106673748057627	0.0784407542792964	0	0.0079328518114324	0.190841918843321	0	0.0581047785524559	0.0287895931170301	0	0.478279612652896	0.0509367426859408
SRR9844375	0.0465613508541012	0.208989936895424	0	0	0.203340817098536	0	0.00334755225681261	0.00828777744740826	0	0.478127495244899	0.0513450702028185
5628-SL-3927	0.097624210528057	0.102371754106605	0	0.00938910488207642	0.189718893063903	0	0.0513016855508403	0.0242243326342842	0	0.474808465812903	0.0505615534213312
5628-SL-3894	0.113962806519317	0.110004714441438	0	0.00178018730030653	0.170157805986148	0	0.0548000576464216	0.0195777183605535	0	0.477956521407035	0.051760188338781
5628-SL-2661	0.12001594714218	0.0775034268844394	0	0.00339816824458105	0.178980709992122	0	0.063731324359173	0.0285241317988683	0	0.476697556868346	0.0511487347102899
5628-SL-0206	0.0933071932303431	0.107780500581305	0	0.00812988308176072	0.197763144127683	0	0.0447394711518332	0.020792004691896	0	0.476973486150689	0.0505143169844904
5628-SL-0599	0.123963826082179	0.0744979397956211	0	0.00356848273953279	0.182139668082689	0	0.0670282404933483	0.0264639074946699	0	0.471616946415102	0.0507209888968577
5628-SL-3926	0.107643584982008	0.116853843056669	0	0.0037138210649688	0.173634922537909	0	0.0521840131975211	0.0190280444836378	0	0.475494491548454	0.0514472791288325
5628-SL-1688	0.0799881770429469	0.13520814018812	0	0.00957376543813315	0.198981105522936	0	0.034368653216243	0.0144926243965756	0	0.476825261768686	0.0505622724263587
5628-SL-0544	0.120543529427431	0.0825120871478367	0	0.00343617634875316	0.174616928503307	0	0.0643340084967831	0.0259101326098007	0	0.477063308703439	0.0515838287626499
5628-SL-1417	0.108208112729598	0.0610837708221686	0	0.0091095698338566	0.201200018161627	0	0.0636276997775348	0.0343279552860115	0	0.472071034822905	0.0503718385662985
5628-SL-2495	0.101267547203342	0.106600040771288	0	0.00719276381442347	0.181264177452118	0	0.0513099366299385	0.0236629851036986	0	0.477606282232406	0.0510962667927865
5628-SL-1288	0.139053590880898	0.0918018289591556	0	0	0.155362582073324	0	0.0673858031172977	0.0193053593145491	0	0.47491113312541	0.0521797025293655
5628-SL-3786	0.109134525964216	0.106445337255929	0	0.00328104557135905	0.179301454521674	0	0.0530116799305517	0.0208025996684786	0	0.47665427353568	0.0513690835521119
5628-SL-3949	0.066782425763831	0.154411211122446	0	0.0137080436508811	0.199180599951758	0	0.0289351127171937	0.0140385590088925	0	0.472578512052389	0.0503655357326086
SRR12781539	0.0710962456516839	0	0.31630486243259	0	0	0	0.238476259881265	0	0	0.0303943087042495	0.343728323330211
5628-SL-4742	0.0933093169823946	0.111384054313772	0	0.00861386430367226	0.193568777378027	0	0.0455626176262224	0.0205014716626362	0	0.476452082263631	0.0506078154696457
5628-SL-1850	0.0902795208483252	0.121482413675248	0	0.0096070615681317	0.185065020969103	0	0.0448000756650069	0.0210660005708116	0	0.476731127027213	0.0509687796761606
5628-SL-2384	0.118138840290159	0.1177875845983	0	0	0.166820931650352	0	0.0521274250576114	0.0154905211673137	0	0.477617189255859	0.052017507980405
5628-SL-1271	0.144869939111727	0.090578723447521	0	0	0.145283777215745	0	0.0705557138801607	0.0209149700144621	0	0.475355146803467	0.0524417295269176
5628-SL-0233	0.125267205097319	0.0895148117110985	0	0.00160810028109343	0.164167685787862	0	0.0648747355890359	0.0246285043349642	0	0.478147944925818	0.051791012272809
5628-SL-0441	0.131615881538041	0.086639156778916	0	0	0.163288824716636	0	0.0658075624401862	0.0229600511502231	0	0.477665933454524	0.0520225899214746
5628-SL-0263	0.105266103147428	0.0746452803515781	0	0.010192532845348	0.193568313127665	0	0.0614513872569488	0.032007460879686	0	0.472332388082528	0.0505365343088177
5628-SL-1470	0.0988899107704812	0.113016181232904	0	0.00542431762237081	0.187645717644699	0	0.0458939086063564	0.0198152399680269	0	0.478326061280193	0.0509886628749694
SRR9844343	0.0565303637112071	0.178053809281341	0	0.00203004723469146	0.206574935157903	0	0.0145625675448787	0.0148626324915561	0	0.477145725135484	0.0502399194429398
5628-SL-1879	0.117015187616252	0.102549779137262	0	0.00181627979656509	0.168280823355492	0	0.0580643143554724	0.0222599470605078	0	0.478225885455818	0.0517877832226311
5628-SL-0875	0.123631656132889	0.0869275103443052	0	0.00216366696888241	0.16867006479611	0	0.0649026006060945	0.0262092134375562	0	0.47595920163863	0.0515360860755326
