miRNA	Sex	Disease_Condition	Age	Residual
hsa-miR-520c-5p	3.0724469658342864e-06	0.04275947247462946	7.886130083270199e-05	0.9571585937775721
hsa-miR-520d-3p	3.8388469691005794e-05	0.007394305917389574	0.00018506772996520796	0.9923822378829542
hsa-miR-520d-5p	0.0001004903079363254	0.0031244332701084406	2.755272354378864e-06	0.9967723211496009
hsa-miR-520e-3p	6.553244512283113e-05	0.006979779387432572	0.00021394895996232018	0.9927407392074823
hsa-miR-520e-5p	6.249443266647039e-05	0.00027249634837269067	0.0001759428199258271	0.999489066399035
hsa-miR-520f-3p	3.519211059176446e-05	0.05861122292071068	1.178575304101111e-05	0.9413417992156565
hsa-miR-520f-5p	5.666939955760594e-05	0.0020402550329896947	0.00012661282766094866	0.9977764627397917
hsa-miR-520g-3p	0.00045791517133910884	0.009034113069290294	7.801732233004897e-05	0.9904299544370405
hsa-miR-520g-5p	1.163957532949644e-05	0.015688821607431836	2.167246685648764e-05	0.9842778663503823
hsa-miR-520h	0.00020415316681887408	0.02095374368237626	0.00028965140838533595	0.9785524517424196
hsa-miR-521	9.35955654746043e-05	0.010397466828861104	0.00018656809859116897	0.9893223695070731
hsa-miR-522-3p	5.9723020322475017e-05	0.012542907549752286	0.0007536592481822535	0.986643710181743
hsa-miR-522-5p	0.0004946701303429452	0.013997986550552493	0.00041739144906161567	0.9850899518700429
hsa-miR-523-3p	0.0004104971703210083	0.009029437809689735	0.00029134735635502016	0.9902687176636342
hsa-miR-523-5p	0.0004946701303429452	0.013997986550552493	0.00041739144906161567	0.9850899518700429
hsa-miR-524-3p	5.8168388800575986e-05	0.0001649340834317945	0.0005016573921140022	0.9992752401356536
hsa-miR-524-5p	0.0002766985236776024	0.002936495806136822	4.7104227196287386e-05	0.9967397014429893
hsa-miR-525-3p	5.687182538489366e-06	0.0021531518937395505	0.0009274761416638244	0.9969136847820582
hsa-miR-525-5p	1.633788426067047e-05	0.006680449350961322	0.00016523261006801796	0.99313798015471
hsa-miR-526a-3p	0.0006126559032075823	0.007422365880364284	5.401250560961168e-05	0.9919109657108185
hsa-miR-526a-5p	2.1409530901937654e-05	0.042807956978441954	5.740854921126827e-05	0.9571132249414449
hsa-miR-526b-3p	0.00014847544029559728	0.021021904090778178	0.00014314384473531342	0.978686476624191
hsa-miR-526b-5p	0.0005633641893317006	0.03320500342870518	2.9745416326496116e-05	0.9662018869656367
hsa-miR-527	2.045319202025549e-05	0.0018073009958678046	1.4412347148444077e-05	0.9981578334649636
hsa-miR-532-3p	2.710247172825474e-05	0.6866583578880483	0.0010102714351487058	0.3123042682050747
hsa-miR-532-5p	0.00015309340001705787	0.1895526710434409	0.0007288951159727587	0.8095653404405693
hsa-miR-539-3p	0.0002172592864228133	0.41322530129810175	0.0005633699578521662	0.5859940694576233
hsa-miR-539-5p	5.368097940923348e-05	0.4574922455432149	6.880968680952539e-05	0.5423852637905663
hsa-miR-541-3p	0.00028056315863109345	0.030445572940918268	0.00018647151441997524	0.9690873923860306
hsa-miR-541-5p	9.573588666364016e-05	0.0109013351610017	3.697188758487834e-05	0.9889659570647498
hsa-miR-542-3p	0.00023562865826486646	0.6499716441741942	0.0007841883667529998	0.349008538800788
hsa-miR-542-5p	0.001995633832155716	0.589329164293316	0.0007024055706581361	0.40797279630387007
hsa-miR-543	0.007844703522265555	0.17088210038441282	0.008433053242393256	0.8128401428509283
hsa-miR-544a	7.596185457476466e-05	0.4135476168358082	0.0006189269204049275	0.5857574943892122
hsa-miR-544b	0.0013297348943699173	0.034679358162464057	0.00011195795758310942	0.9638789489855829
hsa-miR-545-3p	3.3177588857199416e-06	0.6594623260809287	0.0012106976253589818	0.33932365853482666
hsa-miR-545-5p	8.575987300061444e-06	0.6551997635373811	0.0014613180698734242	0.34333034240544535
hsa-miR-548a-3p	0.00022489583188706395	0.5561129760700012	1.895699165270898e-05	0.44364317110645896
hsa-miR-548a-5p	2.0703062844963882e-06	0.3132220600370679	0.0002721444451230025	0.6865037252115247
hsa-miR-548aa	0.00011168727896261443	0.4445821155861759	0.0001111844027651313	0.5551950127320965
hsa-miR-548ab	0.001322152499634015	0.01982349017637833	0.0003271268436330363	0.9785272304803547
hsa-miR-548ac	5.328301500216168e-05	0.46374627979241456	0.0006034041312070111	0.5355970330613762
hsa-miR-548ad-3p	6.195086693410196e-07	0.002441499325383393	0.00028754712504283826	0.9972703340409045
hsa-miR-548ad-5p	0.0006222818479243928	0.04965297446034088	9.472841530843284e-05	0.9496300152764263
hsa-miR-548ae-3p	0.000185041293002873	0.03424966281807476	0.0002020494536107752	0.9653632464353117
hsa-miR-548ae-5p	0.0005237895193255081	0.03818452171648529	8.851654998466891e-06	0.9612828371091908
hsa-miR-548ag	2.4719492416586214e-05	0.5318698810919251	0.00019072597443630605	0.4679146734412219
hsa-miR-548ah-3p	0.0001617997912965898	0.39708261114062476	9.139312766242769e-06	0.6027464497553123
hsa-miR-548ah-5p	1.8943167697212373e-05	0.10358813073354962	0.00025884823629037924	0.8961340778624628
hsa-miR-548ai	1.8664286692335822e-05	0.05212456452834386	0.0005351716148377225	0.9473215995701261
hsa-miR-548aj-3p	2.3877670093915376e-05	0.028509984003638623	0.0003200296244035904	0.9711461087018639
hsa-miR-548aj-5p	9.426043458222213e-05	0.06693244053154258	0.0007109685731676262	0.9322623304607076
hsa-miR-548ak	6.683108424138845e-05	0.6025554402559905	0.001050932585286918	0.3963267960744811
hsa-miR-548al	0.000413122136586886	0.12003960984122093	0.00022091930208636485	0.8793263487201057
hsa-miR-548am-3p	4.459045247329635e-06	0.5083574968097155	2.4127792357686846e-05	0.4916139163526794
hsa-miR-548am-5p	0.000993556701121028	0.311650086555517	0.0005169941933515857	0.6868393625500103
hsa-miR-548an	0.0005381336229800846	0.027543871884082763	0.00023789362212066814	0.9716801008708165
hsa-miR-548ao-3p	3.4561396341318536e-06	0.023358306057757194	2.5710095134106802e-05	0.9766125277074745
hsa-miR-548ao-5p	2.8791315718670542e-06	0.05653864040726766	0.0008767727640776087	0.9425817076970828
hsa-miR-548ap-3p	8.312588226557028e-05	0.18533333364783616	1.6348551749110698e-05	0.8145671919181492
hsa-miR-548ap-5p	4.7121174976579265e-06	0.239971604956129	2.2993748889945796e-05	0.7600006891774834
hsa-miR-548aq-3p	1.9902634501589345e-05	0.7262591108320705	5.52102268512872e-05	0.2736657763065767
hsa-miR-548aq-5p	0.0014334616691237924	0.16491902393112978	0.0014524548119782855	0.8321950595877682
hsa-miR-548ar-3p	3.395344537881423e-05	0.26525493451426646	1.0733889077763981e-05	0.7347003781512769
hsa-miR-548ar-5p	0.00010380337592448296	0.05649369125665667	0.0007963844293219202	0.942606120938097
hsa-miR-548as-3p	7.350120934639372e-06	0.35900260372349235	0.0004488065642147484	0.6405412395913582
hsa-miR-548as-5p	1.7856088346856121e-07	0.03666296271262073	4.975817187818119e-05	0.9632871005546176
hsa-miR-548at-3p	0.00017894135906849028	0.0881051753566569	0.00023271556410018007	0.9114831677201743
hsa-miR-548at-5p	0.003916402346520928	0.08840542506024181	2.9908732873032545e-06	0.90767518171995
hsa-miR-548au-3p	1.5451747802597973e-05	0.031646066631078336	0.0003267817040878163	0.9680116999170312
hsa-miR-548au-5p	0.0012855724040380127	0.22438608527812606	0.0008923352145220442	0.7734360071033138
hsa-miR-548av-3p	4.711017740603665e-06	0.19130553827837163	0.00012273670316826843	0.8085670140007195
hsa-miR-548av-5p	5.839860541816668e-07	0.011452084802985284	0.00017586741956605756	0.9883714637913945
hsa-miR-548aw	2.4124317801585844e-05	0.44946062116705576	0.0013054026613470505	0.5492098518537957
hsa-miR-548ax	6.507992219690611e-05	0.4647725407884835	0.0005058085801800048	0.5346565707091396
hsa-miR-548ay-3p	0.0025833514874387237	0.5467459750978771	9.524842470942456e-07	0.45066972093043706
hsa-miR-548ay-5p	0.0005326797221170153	0.034081857812342714	1.0831891241057456e-05	0.9653746305742992
hsa-miR-548az-3p	7.373278683709224e-05	0.09568666315511576	0.00020849010176475375	0.9040311139562824
hsa-miR-548az-5p	0.0008386888245996447	0.030976832654161637	1.6487476570003306e-05	0.9681679910446687
hsa-miR-548b-3p	5.669244394310724e-07	0.6058567427173933	0.0004548053635737878	0.3936878849945934
hsa-miR-548b-5p	0.0034080747768783634	0.03560741671102647	0.00011019026471828164	0.9608743182473768
hsa-miR-548ba	1.4761307626318243e-05	0.38616092433191085	3.901796776901214e-05	0.6137852963926939
hsa-miR-548bb-3p	7.58517618650965e-06	0.02603955739925084	2.569472240810724e-07	0.9739526004773386
hsa-miR-548bb-5p	3.609546130778834e-05	0.01805089260507615	8.697820847988122e-05	0.9818260337251362
hsa-miR-548bc	1.1144362267612868e-07	0.7120170466221474	7.529829348326717e-05	0.28790754364074655
hsa-miR-548c-3p	1.6686799178940646e-06	0.22761706058055522	2.2715618875691036e-05	0.7723585551206512
hsa-miR-548c-5p	0.0007914260141328264	0.3883009178665555	0.0006235229936791296	0.6102841331256325
hsa-miR-548d-3p	0.00014653827985490977	0.3755489894732523	9.610436647878693e-05	0.624208367880414
hsa-miR-548d-5p	0.00033365577560408804	0.14788736469010644	4.515743324801009e-06	0.8517744637909647
hsa-miR-548e-3p	0.00031830824726739417	0.6655314382316362	0.0007905422945053536	0.3333597112265912
hsa-miR-548e-5p	1.3534985708270618e-05	0.707084265100054	0.0010598225308657667	0.2918423773833721
hsa-miR-548f-3p	2.5113069712274026e-08	0.8391282985193484	2.692437084096613e-06	0.16086898393049767
hsa-miR-548f-5p	0.00012959360663039466	0.02691009502832624	0.0012426289805817425	0.9717176823844615
hsa-miR-548g-3p	0.00029065246488273796	0.21557518927420327	1.5776652829068134e-05	0.784118381608085
hsa-miR-548g-5p	9.061797709477338e-05	0.07423599310147465	0.0006826958196912456	0.9249906931017393
hsa-miR-548h-3p	0.0008982626171861274	0.426537965194129	9.741612181125179e-05	0.5724663560668736
hsa-miR-548h-5p	0.00013852901241454045	0.027036499556610468	0.001212794795755996	0.9716121766352189
hsa-miR-548i	8.73196253707421e-05	0.17364768645762746	0.0008308832132624005	0.8254341107037394
hsa-miR-548j-3p	0.00032764849739649996	0.7175559294273233	1.0327975039698052e-05	0.2821060941002405
hsa-miR-548j-5p	8.410523124541074e-05	0.5588807500204903	3.729188454285906e-05	0.4409978528637214
hsa-miR-548k	5.756367156170648e-05	0.380146728385996	3.678910772129357e-05	0.6197589188347209
hsa-miR-548l	1.3146379126107718e-05	0.3081449297521737	8.3023354129332e-05	0.6917589005145708
hsa-miR-548m	1.0381261881931137e-07	0.0028172140893568953	8.495724725526992e-07	0.9971818325255518
hsa-miR-548n	8.44641816221891e-05	0.49383926619966373	4.926517988395527e-05	0.5060270044388302
hsa-miR-548o-3p	4.181487527078607e-05	0.5858407911418684	0.00018836903483624814	0.4139290249480245
hsa-miR-548o-5p	0.0007893457766889562	0.3893255177631541	0.000627297761058886	0.609257838699098
hsa-miR-548p	0.00016588709719346948	0.41310876837680394	3.3625009519018954e-06	0.5867219820250508
hsa-miR-548q	0.006398929872184476	0.07207163535344582	0.0005093991002612145	0.9210200356741085
hsa-miR-548s	3.5858080969782707e-06	0.07102631150815546	5.103570849372684e-05	0.9289190669752538
hsa-miR-548t-3p	0.00011923666603369668	0.44204562665723723	0.00012202620502927554	0.5577131104716999
hsa-miR-548t-5p	0.0003628621985328534	0.03027395481350357	1.1357828201734183e-05	0.9693518251597618
hsa-miR-548u	1.138140517113067e-05	0.7799781271144578	7.388994199413088e-05	0.21993660153837694
hsa-miR-548v	3.086958079461483e-06	0.018077997771164284	3.3720715768383035e-06	0.9819155431991794
hsa-miR-548w	1.414226528178344e-05	0.6550618675262693	0.00024412319675595713	0.344679867011693
hsa-miR-548x-3p	0.0001999333045534901	0.07124906863339271	3.039706439957064e-05	0.9285206009976542
hsa-miR-548x-5p	9.41555279176542e-05	0.06490086288423394	0.0007169382566624658	0.934288043331186
hsa-miR-548y	2.221208275963105e-05	0.4713538540576028	0.001044644674795518	0.5275792891848421
hsa-miR-548z	0.0009052132098549084	0.42692487438184185	9.226293255899345e-05	0.5720776494757441
hsa-miR-549a-3p	7.270575784438808e-05	0.11331944145334666	1.373832578556629e-05	0.8865941144630234
hsa-miR-549a-5p	0.0006160994819574611	0.0268682730242069	0.0001528977923280204	0.9723627297015077
hsa-miR-550a-3-5p	1.5786988866090088e-05	0.20606775909051353	0.0019644292505400173	0.7919520246700804
hsa-miR-550a-3p	0.0015079864142597105	0.540387347208259	5.570709501922003e-06	0.45809909566797935
hsa-miR-550a-5p	0.0024617575571023345	0.2384690272100894	0.0002816875738670921	0.7587875276589411
hsa-miR-550b-2-5p	0.0009416124380616571	0.1524093955802994	0.0004907401225385031	0.8461582518591005
hsa-miR-550b-3p	0.00029364095161338934	0.4925980326020388	3.9721358049614556e-06	0.5071043543105429
hsa-miR-551a	0.000239897694226149	0.46585764630594345	0.00021706725815446245	0.5336853887416759
hsa-miR-551b-3p	4.26553630199244e-06	0.6480760258795227	0.0007789836042417269	0.3511407249799334
hsa-miR-551b-5p	9.218367469075092e-05	0.012861656919455792	1.2579448179408183e-05	0.987033579957674
hsa-miR-552-3p	2.5502563661346148e-05	0.3136261389185794	2.158801902709196e-08	0.6863483369297404
hsa-miR-552-5p	3.308854095356712e-05	0.21986983411140326	6.434557563670109e-05	0.7800327317720065
hsa-miR-554	6.805767545060517e-05	0.00036010022593597736	1.273553329464532e-05	0.9995591065653187
hsa-miR-556-3p	3.1307753168009456e-05	0.5055101689825132	3.9508008006491115e-05	0.4944190152563124
hsa-miR-556-5p	6.571606524602097e-06	0.6837844537453569	5.490708103768586e-06	0.3162034839400147
hsa-miR-557	3.4199230513349066e-05	0.0004681571693344287	0.00014787939345695572	0.9993497642066952
hsa-miR-5571-3p	5.402520724107266e-08	0.034981443910853414	2.7926715621665845e-05	0.9649905753483177
hsa-miR-5571-5p	1.2226173550344387e-05	0.000777330151045466	0.00010981885387375592	0.9991006248215305
hsa-miR-5572	5.106110205683307e-06	0.0018415239516680212	3.6180483752902203e-06	0.998149751889751
hsa-miR-5579-3p	0.00016780435806727217	0.01808179345706365	2.5285623860364917e-05	0.9817251165610088
hsa-miR-5579-5p	8.754752757255908e-05	0.12214112401028962	3.6378568746663947e-06	0.8777676906052632
hsa-miR-558	0.00018267078419960004	0.000785286647488708	2.0108662474155676e-05	0.9990119339058375
hsa-miR-5580-3p	0.00019179910545191956	0.11096056329125889	0.0005533464770205535	0.8882942911262686
hsa-miR-5581-3p	0.0004395813895174357	0.60361419924458	0.0011389876825411468	0.39480723168336146
hsa-miR-5581-5p	0.00022275218627716237	0.15432245382926613	0.0008056025218651869	0.8446491914625914
hsa-miR-5582-3p	1.6466721344007632e-05	0.25787499670920544	0.0010047657705565523	0.741103770798894
hsa-miR-5582-5p	0.00016266174121730965	0.022062430546002373	0.0001905348853211199	0.9775843728274591
hsa-miR-5583-3p	0.00012075786789622857	0.10800317797083184	0.00025693948144213006	0.8916191246798297
hsa-miR-5583-5p	0.00021424515872261202	0.05478843074604992	5.7594329721234614e-05	0.9449397297655062
hsa-miR-5584-3p	3.797618379244122e-09	0.01928170722659415	5.0018696045202596e-05	0.9806682702797423
hsa-miR-5584-5p	0.0006525738549232671	0.08266498526403702	0.00024445845071172296	0.916437982430328
hsa-miR-5585-3p	0.0007325927314636114	0.08483521583977757	0.00030860435479650964	0.9141235870739622
hsa-miR-5585-5p	4.2015465312365926e-05	0.004996193416701259	0.0007191756026856172	0.9942426155153008
hsa-miR-5586-3p	5.295699041520451e-05	0.4720269722571331	0.0009631082991032486	0.5269569624533486
hsa-miR-5586-5p	4.338929452504474e-05	0.44051702717095925	4.2061683217881205e-05	0.5593975218512978
hsa-miR-5587-3p	0.00011828455792407513	0.019546142301862465	0.00033481201494314837	0.9800007611252703
hsa-miR-5587-5p	4.2151215279521305e-05	0.04153027267895084	6.9166637510144e-05	0.9583584094682595
hsa-miR-5588-3p	0.0005658864598200459	0.28673624814357834	0.00014112085549556851	0.712556744541106
hsa-miR-5588-5p	1.587846315485432e-05	0.20299260339769795	6.406974184997017e-05	0.7969274483972972
hsa-miR-5589-3p	0.0006454364477798274	0.0018912884835183491	7.540555024717065e-05	0.9973878695184546
hsa-miR-5589-5p	5.313466744214247e-07	0.015175695872088375	0.00029227566758655325	0.9845314971136507
hsa-miR-559	0.0009612950523245237	0.09031366380424474	0.0002047241546854622	0.9085203169887452
hsa-miR-5590-3p	3.7164105138324674e-05	0.0011488301576224255	2.3225478074106363e-05	0.9987907802591652
hsa-miR-5591-3p	1.373686208461078e-05	0.022879963646692692	8.912450506266352e-05	0.9770171749861599
hsa-miR-5591-5p	2.2723277899083986e-05	0.0003861052507817396	0.00012818845794088996	0.9994629830133783
hsa-miR-561-3p	7.553910473859896e-05	0.00612909868581488	4.828481312938837e-05	0.9937470773963171
hsa-miR-561-5p	0.00030442883246757597	0.042010890040870094	0.00029907317953977336	0.9573856079471226
hsa-miR-562	9.993587618166209e-05	0.018719613738964472	9.604678869601354e-06	0.9811708457059843
hsa-miR-564	0.00011277788282049068	0.0022101342669190987	0.00010236808630750264	0.997574719763953
hsa-miR-567	0.00017740409772352305	0.03340726546359319	0.000257022431151346	0.9661583080075319
hsa-miR-5680	9.664992127333295e-10	0.1769651594584579	2.4908198063699203e-05	0.8230099313769792
hsa-miR-5681b	0.0001836059808726499	0.0015323517143918982	3.9379278434216835e-05	0.9982446630263012
hsa-miR-5683	2.690733901901988e-05	0.4571453914836476	4.045467132640684e-05	0.542787246506007
hsa-miR-5684	0.0011475655945131038	0.21059578339539725	2.935919502955899e-09	0.7882566480741702
hsa-miR-5685	8.209055796909437e-05	0.005838451414889023	3.140400311021213e-05	0.9940480540240316
hsa-miR-5687	0.00038976031884511395	0.0006646677192113188	0.00016602570899422854	0.9987795462529493
hsa-miR-5689	0.0002417925127074374	0.002276335646178475	0.00010306137343800966	0.9973788104676761
hsa-miR-569	8.79266172437957e-05	0.0009497560662783432	2.607677747702866e-05	0.998936240539001
hsa-miR-5690	0.00012253987818171275	0.3714285689280531	0.0005389182903496107	0.6279099729034157
hsa-miR-5691	0.00020630035574932204	0.0010061705068530541	4.766731089927999e-05	0.9987398618264983
hsa-miR-5692a	0.00024010777606227215	0.020420125287695226	2.279059643734875e-05	0.9793169763398052
hsa-miR-5692b	0.0003291696395499075	0.09354305550464215	1.0576589505630657e-07	0.9061276690899128
hsa-miR-5692c	6.712692640339771e-05	0.16866268107875848	0.00018275089451173966	0.8310874411003264
hsa-miR-5693	0.00022265966925323627	0.09980158460215204	2.9006405111975083e-05	0.8999467493234827
hsa-miR-5694	9.519101749777083e-05	0.02493111109981989	0.00014118242261143506	0.9748325154600708
hsa-miR-5695	1.7264946807817738e-05	0.6247923182999674	0.0004254125051903329	0.3747650042480344
