miRNA	B cells	Basophils	CD4+ T cells	CD8+ T cells	Eosinophils	Erythrocytes	Monocytes	Natural killer cells	Neutrophils	Plasma	Thrombocytes
hsa-miR-126-3p	2126.4560614926904	589.6717489896595	60.12471466258969	352.66374553723705	282.3865526943974	10023.126976297372	544.2237971578719	1136.6459712383446	192.5777402314793	3349.209059498416	24912.184443166578
hsa-miR-126-5p	275.4942428836755	68.98211651449475	11.682271582616961	87.89768117614811	48.370582345048874	996.9927372085518	75.19294499117156	143.5244999263921	28.85494832240124	1174.9907263544003	6324.0363358886
hsa-miR-1260a	584.8409081308284	74.29726486617864	266.753546062581	411.3272975613873	525.5237509958678	8.165947850731637	593.302699137369	438.6166204882977	84.76293726068353	4.693071657177818	15.806032658628212
hsa-miR-1260b	592.6338513914047	74.98457315498308	267.1799939805615	413.141504259155	521.6546580229744	7.909413334102458	592.3887725684725	437.84146803618404	82.63018556491308	2.7293261321929014	26.0970310631157
hsa-miR-1261	0.8784883076768805	0.17828340455621314	0.7639616817871192	2.6465964058145888	4.627311839131426	0.08953345140963097	1.4464315322369476	0.4386210301699871	1.36695275471027	0.0	0.24023677141228866
hsa-miR-1262	0.04450092409598979	0.38761728510203547	0.28412630859773247	0.028654601417503017	0.2172233671666935	0.009893644969299068	8.906611402483518	0.19457270592890916	3.1931536183571323	0.12155032459799911	0.35474248327657626
hsa-miR-1268a	3.119625891999863	1.2021667189767848	2.9295326311253125	4.3624510212140395	0.4507084500220783	0.06639197644131381	3.8288908989309194	2.0129788525414476	0.24430512997888082	0.1765559582339225	0.5886873179525958
hsa-miR-1268b	3.059002017193653	1.2040260835913619	3.1009031755478804	4.811757448427472	0.40193978872218644	0.08536577842487493	4.0210841924167315	2.112012561063347	0.21951012216761587	0.21218825482418047	0.6479834752546613
hsa-miR-127-3p	7.93607604553125	0.4706160478332163	0.47237485131142604	3.7667778104579623	0.572289197929858	0.05555537311137802	1.8310798162480924	21.26628466178667	1.437121883566772	1.1273877934357501	77.68307205408942
hsa-miR-1270	6.289039956123814	7.8794028451065135	2.529000066797909	2.5383494872782038	4.920663358220672	16.6484328070213	6.795342877143307	5.922644943257838	2.9858388597353342	10.103602729948506	3.3034025171593853
hsa-miR-1271-5p	17.70017586096874	2.484221659338862	15.3468731119092	31.532816961353767	3.152102371644429	0.21244313566051692	2.430954838659373	24.200492439230338	0.530533076795512	0.0741888751587501	2.1197691705709083
hsa-miR-1273c	1.367969151053174	0.3559817910578682	1.4600282971036957	1.8286472528831013	1.2535603961970332	1.0903159121139059	1.7309716363117142	2.5563213175937642	1.1255904186182353	1.9458139750487895	0.21025420903626788
hsa-miR-1273h-3p	20.52054954163261	5.993319312050681	4.647125247814366	13.409309048782527	9.086501600061556	0.0338955407872094	12.514539537893857	17.000144836256556	8.27723911927453	0.6273918516216165	8.483278178315897
hsa-miR-1273h-5p	4.661756709140814	1.8182600680122445	0.6453078517467592	1.844469539619377	2.0305503088214403	0.03572151517464631	2.4914789277682967	3.8762034073271345	1.6147002784394666	0.6472543057320153	2.8527486667874773
hsa-miR-1275	504.43274790573435	50.461494379413466	138.42186949817543	273.79812152609645	18.451138669295798	0.09299696018604545	10.209228971224967	128.7861653350386	3.053943636760898	0.5291480822522957	2.0213687781066616
hsa-miR-1277-3p	2.6739920341373806	1.976529336528256	1.9335883849081672	6.772203908015479	2.190202034872709	1.7303342129177883	2.177639869466449	3.9312516763613714	4.091876880510058	0.19589834682691395	9.74258795492575
hsa-miR-1277-5p	9.57927595988477	21.239460757638312	13.860268623070326	87.23512819319177	52.18217935212538	6.164630282543034	30.421850762381624	24.82011039105048	31.02286405273757	6.355750978494681	234.34880415687766
hsa-miR-1278	0.38797555527961414	0.04447688016646418	0.7219326708969679	1.3363977893788725	1.1527572681091365	0.5825586931579142	1.2628875688597816	1.5453818180335899	1.5631632692077155	0.31339006803868663	0.5806101242512622
hsa-miR-128-1-5p	3.3569570308614427	2.496186889971775	2.225633836723585	2.994104801945125	2.0984572274110724	0.4680644867629834	4.057931008090248	4.696966021104381	1.750451945036202	0.40569277182761426	0.8838185136453522
hsa-miR-128-3p	476.4316819604018	530.9556836915349	462.48816564142044	586.9477958366019	716.730431933924	241.10002377134373	1159.119808109191	890.4911696611865	663.1812611595682	288.31567657707933	347.0923759267146
hsa-miR-1284	0.8373119836898163	0.46340153607651763	0.5069313656912545	0.5561743085983866	3.2586919913754486	0.7081481111583396	4.519120363713416	0.7857967676949105	2.722211884105467	1.4999324932262716	0.41792224296894454
hsa-miR-1285-3p	1.1721852297186552	0.266592252978359	1.0786839199579004	2.4999612296761815	0.8708439587855804	0.5565131317086707	0.8168475981291479	1.6693371920059825	0.49471246199713076	0.6696977457959605	0.1706270778470798
hsa-miR-1287-5p	3.828617171779253	4.174914309588367	8.216735504086255	23.22632119704017	31.774772882085802	5.471269021581751	6.741834880159299	36.57484951057484	2.7112778013707843	7.108017234497593	8.650318816884878
hsa-miR-129-5p	2.576735195244855	0.0037187292291541003	0.1113710696181385	0.11937663388503308	0.02898330976287865	0.08360908005315085	0.13598980885793618	0.1305276679929403	0.08829248397683252	0.5139962217496906	0.007793948667615183
hsa-miR-1290	4.058433913799008	3.4670297041020786	0.3243936155085001	0.7486448986382622	2.254388775350296	0.10785618517274743	1.292660461025507	1.2243046265389694	0.6157056612797835	18.666205625582315	0.368013179216658
hsa-miR-1291	10.575155630397669	6.701343045998544	6.759479256844166	8.672253303190384	6.451639435097724	0.010557122702398652	4.109950746403094	10.944088728141509	6.600524078003486	0.06584236061484801	0.13154030994774282
hsa-miR-1292-5p	3.43071148080516	1.49640015643856	2.169587031812392	2.7508892657883526	1.3384848509754836	6.967698275533125	3.4876712624412174	3.442376250986603	1.2368890263608576	8.850945546222766	1.6816391590167155
hsa-miR-1294	3.389838507617885	0.829647168444478	1.6257053264050774	3.9639844261760717	3.4166002290088278	28.946812857851675	1.469346198719302	9.111045500800762	4.283526627655693	14.358973243398077	0.7286484669973012
hsa-miR-1295a	3.365553393073304	0.0	0.059591468410046776	0.06833426404372545	0.013501116459974429	0.0	0.012123330725355038	0.04758420214890263	0.008868869708184167	0.016274434203020497	0.0
hsa-miR-1296-5p	0.826307312164123	0.1044990862689544	0.5287959388125448	1.1730491628849475	6.559608272557314	0.5427403072773752	5.328084313496195	1.5461591463894124	1.8848028027231756	0.7764386209622814	5.948781638149975
hsa-miR-1299	3.4177843235745344	2.0040801500522303	1.7817180500259655	3.1104156929896187	3.6709652638075236	4.131333906838649	2.2327091296491677	4.224050048405293	1.2008254176650353	1.3742208975677717	1.5205974437927383
hsa-miR-1301-3p	10.85187055622008	10.588645251043854	10.132954747809231	15.300999854115192	17.64852819623967	1.967622309003183	48.16185737509339	24.275078955782583	15.127170654324317	7.579269658844441	83.7138895658417
hsa-miR-1303	0.31710681753148884	0.1099486031551984	0.08146366641650289	0.11477617865071749	0.07560113311597272	2.256327830041809	0.8338128408132124	0.17513140585266715	0.18494772113179675	3.1646056974980037	0.19796774084453989
hsa-miR-1304-3p	2.4191345612147463	3.6990432523717676	1.9627569540100696	2.736397612016779	14.468482857779597	2.323527818906666	19.24841086273386	4.55539090100836	9.43806778395841	4.649701152637798	9.13457103283043
hsa-miR-1306-3p	0.4368681095860025	0.057416022384088904	0.4069708411538929	0.9833731034394505	1.4673787298825176	1.401230416158702	2.002228281759809	1.2407941403127762	1.6904031170506544	2.4254982559569087	1.4101181021028886
hsa-miR-1306-5p	6.623677262232998	31.04491688891658	3.6227675099530163	9.325097879158125	32.646951739610486	66.47399237735189	22.701927257197855	23.783419349386303	42.477129491394784	135.20052167255793	69.84655303776472
hsa-miR-1307-3p	59.53053655684816	79.78227798632946	37.77702465419773	75.07184805087932	110.7871850022032	29.200452881380784	175.10054768581205	138.30449405160215	86.26620981290563	99.15080494696478	213.51379369133764
hsa-miR-1307-5p	6.167301014225283	6.761503414820012	10.62828362528422	68.21917459751624	35.688989947684625	1.6087557616046602	33.37014740286642	14.9320544579056	23.13032476662384	10.004700849867898	10.822496504586711
hsa-miR-130a-3p	33.79058016458561	65.60650003658536	5.220102754383566	20.053034770622197	19.640596432326394	194.74484597074013	49.790445714972634	53.62954040226774	30.582571187358248	108.8769234694103	211.90671137234827
hsa-miR-130b-3p	31.658312914819717	24.528583289521865	29.090465110924487	32.53945957293842	94.1813369923177	43.29026219599692	134.66463230332658	82.14031815489724	40.32755012093888	23.375134775671086	35.49354141500322
hsa-miR-130b-5p	4.50659616139632	6.826893605332926	4.91066395779125	8.007205640967822	39.27563190268387	1.6666450972691946	45.81198543556471	22.227903000013477	10.84889534985519	1.8725238483755196	10.608837573196887
hsa-miR-132-3p	11.277770350822246	18.679737707925423	28.59847224718974	65.63801315940268	134.40573107567874	5.583733905973887	19.157617713842946	174.04700375237385	43.13784049639007	11.347229569594136	11.877080219640243
hsa-miR-132-5p	1.4967263145512901	1.5554454365419228	4.72626742154584	15.0543782431034	10.636421147624574	0.2567452655580864	1.8697476779871827	21.978904537587475	3.633824266362218	0.5105709133168193	0.49443334038238745
hsa-miR-133a-3p	2.3409357258206756	0.6536778865615172	0.11841917874481336	0.8063797348654279	0.5503371259658422	0.02902173145650816	0.5977164818584132	4.200957400295698	0.20501267793953426	4.366062162357855	15.75085456929853
hsa-miR-134-5p	11.356286862504525	0.34800393413894576	0.25486554117255256	0.6403879319257112	0.4227093621405704	0.045232230773713085	0.8973260772909041	6.54575427046585	0.4207525580214411	4.076924691274455	142.1232847632469
hsa-miR-1343-3p	0.2949238383874074	0.03326848591831227	0.1617608282950925	0.29819386722000585	0.5052002287412977	0.4431542413847173	0.7909304321524027	0.9538509464481789	1.2612671118514125	1.369690567481246	0.4639497325495928
hsa-miR-135a-5p	0.1848265563253705	0.23118628695116064	0.05036706365153682	0.4427939259935375	0.2637991422748968	0.45642805813331483	0.017569151734771252	1.5756963991490727	0.02996436717947851	0.04700880288658367	1.5077544600026518
hsa-miR-135b-5p	0.11095064259025639	0.021072798965206568	0.636967336860862	7.339255273553681	0.0	0.001100548966590902	0.0015483582729361597	2.7617042073958262	0.003406704948613213	0.0	0.013573716487450491
hsa-miR-136-3p	0.5601990128350363	0.3870573630862738	0.10166849836473407	0.9116726000558609	0.09411883261363976	0.009466915600749727	0.21220584213912178	2.3923506066279088	0.2343181990172908	0.13542385807860813	11.81175985206665
hsa-miR-138-1-3p	3.3042865214255546	0.0018593646145770488	0.012331301071170152	0.25774150518768824	0.0	0.0	0.0	0.04366125249677107	0.0	0.0	0.0
hsa-miR-138-5p	38.630955385908216	0.6003336779334089	0.31757665316228173	9.673228504364262	0.13007661591714556	0.02739276390984003	0.1447214666596306	0.6502520687791571	0.038716403188204525	0.11483513808236345	0.03583746474544403
hsa-miR-139-3p	3.8518932973403324	0.362884437888775	0.11933018165497687	0.15441382388632327	0.3215401118838756	0.0038746651824322557	0.4176180902558247	0.5393633078791501	0.7155808222664576	14.00625527623942	36.21165584472612
hsa-miR-139-5p	3.119475922267563	0.7437968093292712	0.26019210082454575	0.3633124361909829	0.4107152691737066	0.0017325607332185924	0.5827190329839195	1.11196802938065	0.8166614817131251	1.978095000163131	14.8750777497888
hsa-miR-140-3p	4963.082603855392	2119.761063907164	4038.430035139446	4762.061073183226	4767.0754222139585	1958.319389646928	3153.743880813822	4663.383986804078	3877.210149761012	1928.7871881005035	869.983661443399
hsa-miR-140-5p	131.63239434744986	129.16616245230085	161.37506758141558	198.8563327403064	292.2502699146283	55.66684893034505	281.9728144892044	287.12214867369795	389.8184089656096	21.906555824575072	48.75674005887355
hsa-miR-141-3p	100.24899798872308	30.718603364898605	87.59296245992503	154.67670027779243	30.15364240603288	2.1698292743778933	16.410443536299816	90.15128304044643	20.763551287279974	5.8678896978422275	4.956918774535606
hsa-miR-141-5p	0.8103176204531256	0.4844307128976855	0.766302273981014	1.2996075980801345	1.5470878431318908	0.023149111274123405	1.0931751201137747	1.038578921277091	0.510947248821257	0.07771781992763648	0.048712377516339916
hsa-miR-142-3p	22527.360554108855	21899.727982671026	26864.38947997421	45214.163508573634	43916.65511837888	3116.480915692725	24134.34150844617	49044.38635613533	51382.183128570905	139.64247372182632	15129.967410885301
hsa-miR-142-5p	25098.404475782823	13162.183981743347	26612.257887551546	35055.92261064442	22844.791033945854	4461.518438203799	9642.462883064294	34796.36333021135	21846.400782951965	2677.9423752281	2304.0292917443026
hsa-miR-143-3p	24.974539914550657	100.41942522162017	26.38771098975001	5.998858219117072	1021.2923400501659	0.20114638834771809	556.3445771310934	57.83022784979337	7205.627765632112	108.69742254243718	402.6047294376809
hsa-miR-143-5p	0.2863882939113802	0.7316660819751216	0.1038448431921908	0.028754505241300393	7.117856446062437	0.0	3.324192104604978	0.32614740940221515	40.62188313924752	3.4574505252963283	4.420175491000662
hsa-miR-144-3p	2.255162774891362	6.799745562496282	0.25695423488694863	2.7193988691318784	4.6872430055581455	2118.5078659476912	0.7438065775150106	23.155824383032463	8.275929344995037	343.4669918667882	61.17816493090064
hsa-miR-144-5p	5.19480535932963	29.07026831982539	0.7680949171799508	2.1145920379598206	5.863293404859669	3472.5256174431875	1.5783216966683289	47.636985304533596	14.139883099271891	181.29863227653686	204.47252852955896
hsa-miR-145-3p	0.1571372966013622	0.1992945913869655	0.1320740721088626	0.060385525799488866	5.211846563282276	0.0	4.455619815816165	0.36910183090889476	30.535252927768486	0.8911424332189869	2.643486522985965
hsa-miR-145-5p	4.222448083756595	6.5756148902733935	1.55265379238108	0.3062123533123296	86.33658125764023	0.0	48.357412080777074	3.0286975115540447	315.9219993238704	80.80385025671124	28.20107922348696
hsa-miR-1468-5p	14.753660584277707	2.8773119334788677	5.2565183719419	8.663864988424685	1.7719970644138225	1.0179443115273725	1.7701220003063345	14.509515052721113	1.0650816147634052	1.5190617222745124	1.5488564945480647
hsa-miR-146a-3p	1.0837255603367237	0.707569547778072	5.1999766283462625	8.09419568065373	0.06866835046842137	0.015536835838386822	1.4050710642080875	5.814912405096051	0.20352511614442514	0.0	3.5993432686236475
hsa-miR-146a-5p	7759.339863278399	5743.724635357289	17963.21027872096	16770.883909636577	179.55385137559878	61.07583982529634	1754.5032546507812	14781.990570563888	766.8758257086081	501.5769123849558	6783.536415757306
hsa-miR-146b-3p	14.182996732052787	43.6369110336543	179.88748604479184	178.75246707681342	2.007539324201769	0.818517723629893	9.230318534435524	380.88942666105595	7.345272247461123	2.668559368264823	6.434653170735283
hsa-miR-146b-5p	559.8195938448642	2480.1291889728827	10640.788691629175	13347.89812525739	83.24001282361353	19.82589425745038	472.51721904841594	13446.704978720085	337.04082000774787	32.82415524495125	356.1074698476841
hsa-miR-147b-3p	0.4481289824547259	0.03180186395298976	0.5129788842731839	0.9294414669456528	0.7870775775065318	0.17613949808711402	0.8421925751972246	1.6553686615219148	0.6734665082345177	2.86118704682171	0.05306074175393776
hsa-miR-148a-3p	811.7094982920052	6953.933620186023	1112.4109702066824	1022.5448134487293	5214.406942949261	802.2307225213791	891.9296735047919	483.0169412101446	5016.303111405618	609.3696449883979	574.1884967589106
hsa-miR-148a-5p	3.9466344187984124	4.769560671405192	2.1971705034112547	3.7069082314979678	13.41607852926719	0.3498567149646158	1.2525205844364515	0.6533506434938915	4.845714920600627	0.7628921772409878	1.3224120776450283
hsa-miR-148b-3p	685.912719841778	665.8599026422094	561.2977310371272	935.9915317711093	1474.3211939295802	495.46351701499475	2158.579557306172	1607.4752138592405	1519.634672604556	282.9093409604832	1615.6640752126893
hsa-miR-148b-5p	12.164412428083693	10.962937834117822	12.755769543646421	16.352730540756546	11.46140384079665	23.747876352348932	13.101083579257807	26.87881199400196	10.397735418287994	4.540396540959579	6.333476381613722
hsa-miR-150-3p	130.99962720957097	64.08603907233083	143.5223844292903	167.58356624595706	22.26697575413878	0.009059927399063165	0.18267872948457994	102.07768844454209	5.843215568650733	3.2873947977942684	0.4739451255464709
hsa-miR-150-5p	75463.73419704117	26101.450619391126	104326.66018682053	138196.79158140725	3415.0475803769236	7.535686585326663	47.38349928663965	60697.59659054909	2259.5007761019842	492.76537902527355	164.09970151433393
hsa-miR-151a-3p	965.882199215046	84.51791393651843	228.65506792672298	67.08381626179153	10.944258204972417	422.42617673728944	298.7442219027443	153.19524312060923	9.583269118599423	397.07741077877586	1965.6627207481474
hsa-miR-151a-5p	254.07127133084694	13.114028957664543	31.48115816038745	8.2020144027608	1.4620708858714526	83.24828294375376	33.12413960146172	30.22915570206636	1.7443342826705186	16.786567504633805	162.5717631520416
hsa-miR-151b	56.66281787662161	3.7553806920616832	5.719687468681845	1.563777281250517	0.07684542197303874	19.931836579398386	0.41216449059532556	3.588183881448259	0.45547220435056995	10.252244858913805	2.0833528864089494
hsa-miR-152-3p	77.41219013207429	50.17486670171888	67.97388606210633	176.7282727260298	108.60153086403969	17.426235556542103	185.04610685482677	1178.3664443099717	20.020640557535724	22.287716831285216	195.18383718726338
hsa-miR-153-3p	2.1966688761637645	2.405635544431988	10.127662317907381	9.473553892263684	0.2019079493034138	0.4738494178645859	0.09682658493018238	1.003684700915242	0.5650918553466	0.4469138805117122	1.9097591516022479
hsa-miR-1537-3p	1.300602027635107	0.7778144181000813	0.6259793746335662	3.102684641887647	2.6360775055334416	0.1946412721641541	9.35791308651392	3.29517810915726	10.645908243111878	0.31048173441134563	1.3154753761557285
hsa-miR-1537-5p	0.08672256975212665	0.049090194852717345	0.24791663086177598	0.4464865594680751	0.5791569576416501	0.022773739386154925	3.7036013648301003	0.8903800113032139	4.360689329578083	0.07631648925264867	0.31252103911001966
hsa-miR-155-5p	8238.998815271507	1069.9644099900345	3629.9741777058384	5103.477369745447	105.34053147596983	49.62016886937311	1583.9364480970398	3606.015530317813	216.15897363339243	28.76004442914138	275.8859536583907
hsa-miR-15a-3p	0.5199504484362577	0.32918577782102376	0.7563160173454684	1.269875214129708	1.599247965771026	0.5323059708825907	5.067610174814811	1.1682276771483675	1.7100899526189897	0.5920038244350703	0.1564040010667046
hsa-miR-15a-5p	1633.6689767967277	466.5009132637996	780.3732010798072	1315.2584360598823	1732.62537615013	906.832746611023	1667.16174900223	1688.5832930414401	1318.3694168236666	856.7144413855509	285.62279430788726
hsa-miR-15b-3p	35.72968893060609	32.40515180626695	51.975511651772514	50.35564788192082	117.0788527358655	94.41015010504407	196.51765873869564	78.1590767545088	73.70703870101056	63.82710056187441	29.08874662928737
hsa-miR-15b-5p	1117.7239973499907	770.0680535303215	1166.929358467142	1686.1069738590074	3731.4084926438695	1733.6470754590093	2837.9143969789843	2156.6119947564544	2667.5954642941115	528.3681569171392	447.4866240057146
hsa-miR-16-1-3p	8.570271386111157	2.051235374609211	5.559575569091282	6.173399600383312	6.959568867003963	12.121837296764912	23.638863450183273	7.781847419426844	11.716306011925528	4.929837076792909	1.6901726879405987
hsa-miR-16-2-3p	14.881129400479873	8.369412167386038	17.942716999457772	22.771160956125883	34.64819608294471	31.215504597309085	19.46410003928139	18.561819298545704	13.467275943475299	21.08040643719408	5.549640803965335
hsa-miR-16-5p	146973.4250849834	103980.34784699083	69598.28350558628	57992.86976144367	115277.54238690172	506271.43335641496	156713.10410376702	141133.18344740698	140630.09385509952	297885.01220661413	38661.252136637784
hsa-miR-17-3p	33.94426743150916	9.605601897940648	23.477856071418916	71.9052916914773	18.51078422064599	16.043630148734458	48.36553587963529	27.9049224870098	22.885620851590026	5.1091523963534025	19.228891774053075
hsa-miR-17-5p	247.1592176153631	85.5782395277943	124.15661596039345	113.33354669676511	139.62191624875118	432.4440100432721	323.0854766208258	157.15230838051053	200.91025299110686	129.36044561389338	151.42197592958107
hsa-miR-181a-2-3p	29.213711881368663	38.133122919549166	30.558560723653304	313.4312106279268	21.58782425285276	5.795868555572808	68.69067237058961	2023.1921607941256	26.089489970274148	13.666422846967345	24.947045697892882
hsa-miR-181a-3p	53.497105159463246	76.3705397973495	47.48347192754698	94.11608694035837	83.44913549172733	0.7347597225039318	159.15465462388997	246.30376659379945	23.13586538282097	2.3459757479734504	21.843230615635235
hsa-miR-181a-5p	1228.0505448009635	1420.159313797215	790.0250548046013	1990.7156660725825	1360.754469360134	146.91767526067116	1142.0894814371773	11219.677769499714	526.1830093378361	116.70692711440117	247.8800211223148
hsa-miR-181b-2-3p	0.4449665167259828	0.1964712249245468	0.9252699399822052	5.042824523212218	0.1978211004793308	0.08318821888965947	0.7625712298309131	27.990874071284576	0.3084892211019415	0.0	0.282890878835081
hsa-miR-181b-3p	0.9127166456723673	1.561362857981449	1.8414567855360207	1.2933434437631453	1.2998601663955383	0.02165369568124034	10.71617138117859	4.613820094421563	0.6943522735386966	0.09442917641298769	0.07932416202805809
hsa-miR-181b-5p	178.87437387188035	132.738752970356	124.27764350344921	420.8088160982082	104.31350813886174	12.408404645951974	329.753733583249	2635.1603870600857	60.02129306465294	16.511542269581238	25.90842006693533
hsa-miR-181c-3p	1.0220652540294162	4.480575742201894	3.296824414785692	15.917485073737286	25.68041458435433	0.05267758003316136	7.738551365780058	6.182740098072679	15.568365953931645	0.27578663422676036	5.420287174743
hsa-miR-181c-5p	1.9738941356202881	18.887312461010517	5.0950584732423785	24.737052311474084	37.77157648834551	0.32280247557631836	6.2209760608858975	14.211647598921282	26.371914380499508	1.05552285690754	4.309841144550451
hsa-miR-181d-5p	1.6280209857870103	6.089721621359981	3.4164408919177975	11.768901071221762	14.141474723939725	0.1148012556745712	5.860481987142155	14.460695728374322	7.850916517014129	0.32012778631111033	5.195718239790261
hsa-miR-182-5p	43.80622957605519	30.577925047864458	3.8660723253050584	4.835037530179194	8.562035781940454	3314.445279229889	3.8104459373405244	44.15007335635677	70.71698533652162	522.9935088359686	94.75099377631307
hsa-miR-183-5p	10.695030700470603	3.066093458883409	0.8868881596499051	1.5531629739198538	3.3797530175878103	801.1538777644562	1.4249352837689355	11.796159583538298	35.01256734403164	258.05170691696566	9.989948750160389
hsa-miR-184	7.735891509764049	88.609111186057	0.2677587922081067	5.247440706564374	1.7204294801052025	4.106718306432823	0.9288697641871566	9.411828792505728	1.5430305356553053	71.77984004201662	129.66746148645103
hsa-miR-1843	20.74853784840317	4.0820515087132705	10.003050292917763	19.620858209559188	10.222558372823835	9.64339309280042	13.368156283958395	16.252160817770726	8.043152920557718	7.991597100669085	18.572585803263962
hsa-miR-185-3p	2.1225645786119185	2.8073683457237437	1.6291045231843038	2.9244115586435657	9.091984200409652	13.39592620626092	12.818059137482797	4.517971508263782	11.673674530865494	18.871368835878243	19.79188223226135
hsa-miR-185-5p	262.79923558929846	250.39080270751293	328.22067514290563	537.8737118104244	1109.2575181035313	2530.848623924893	1196.3370028092713	727.588178994875	625.1837103261182	2715.7976216320726	804.9724449198528
hsa-miR-186-3p	1.5115513982057143	1.5792762227224353	2.0577373454999996	5.005164201078557	3.0035346648821792	0.5206242435662014	2.800027682554846	3.235926359762295	3.1069429571365488	1.7938269206922617	1.7714414903693962
hsa-miR-186-5p	547.598871632874	312.9536779840992	1003.3564854060198	1909.799198186326	896.3833202841727	228.98156963844988	974.2081986260908	1263.765316121754	653.0547239695732	292.63228758463816	481.4319270393594
hsa-miR-187-3p	0.49526934146918633	0.4098756111478827	0.4135073178552221	0.22013733872373242	0.1505659336123071	0.04764076333957036	6.398949188520449	0.3732647376414108	0.3843426429833625	0.038133947623171606	0.7008242984259784
hsa-miR-188-3p	0.0942215563844828	0.3495693396083172	0.19348659426207304	0.3215262074636445	0.13607208994809727	0.06417608355467551	1.3335867584792926	0.2898111076911234	0.18661305500150746	0.05352893398457163	0.03139447128809342
hsa-miR-188-5p	0.18283073701028935	0.0853150725283596	0.4211542042997012	0.7263214527087628	0.2083382997280321	0.37878791703726483	3.2717383018510153	0.44059766488317964	0.09812511710438089	0.434394390808669	0.07915131502629257
hsa-miR-18a-3p	3.4357095112861353	2.5284549393831757	2.216938736644375	3.3896046056990343	4.732663097018802	7.552413961952225	10.847762461522354	3.520177115797498	4.005246170718779	26.54334576537815	2.575363926126725
hsa-miR-18a-5p	16.42736434739522	5.870904995042466	9.111354711427053	12.625229657132268	24.169488853690243	72.97453534017922	55.51662432528768	16.20254271108411	36.87288488878813	32.74648808681691	46.239927648432705
hsa-miR-18b-5p	0.5994993657322765	0.12244101727943332	0.22912888336753987	0.5590389278557917	0.8135876127608466	4.566052020027317	1.0618137029912407	2.492103772096654	0.5634411218430614	2.793198267713811	0.4051462051485535
hsa-miR-1908-5p	1.5804499793793867	2.951635253281556	0.11765095778354354	0.5370171285322358	0.9707097727216144	5.796938944699071	2.1071447065039117	3.344096844505772	0.325422069097726	18.948401099812735	18.567164803938056
hsa-miR-190a-5p	4.135237703309152	10.094035159241626	2.3719710602881974	6.817778910137372	7.605089100313765	605.123301790858	9.529304480759237	16.10794082407104	7.5445547850046255	47.03580870623195	103.9074759382797
hsa-miR-190b-5p	19.338738179971987	12.356652078085277	24.31915869182002	21.996499143776546	15.773910532399519	9.774898183378696	105.97167375412253	52.01432400242002	47.33224231691357	11.505439796137756	9.90496039111142
hsa-miR-191-3p	7.6620543263010115	7.468728532818151	4.719078742350591	6.302064237944003	33.97986454096642	1.0906666824940943	46.20151104872626	17.91873721136266	14.436444688305325	1.0190129718866376	12.696542417680835
hsa-miR-191-5p	10079.259229570747	7956.510162821693	5787.645271960448	7489.413730280883	32650.36718877328	5382.395606496037	27493.67466180048	21237.070030541297	29622.010196000323	4414.665933159484	6151.22064882526
hsa-miR-192-3p	1.3468226299116248	0.8790290454198206	4.648170513147245	5.631042032932202	3.735394728724411	1.4011735268734982	0.6660010896086216	3.8487559738835246	3.028498709269553	0.3178342085943353	0.02989094968004962
hsa-miR-192-5p	344.38619712301556	384.9301146965024	1043.5133933619284	1014.7164787149189	638.9783571585973	580.6735708638855	95.67887702433794	738.5182406561837	478.4748254273049	591.7770577031163	40.25698937999921
hsa-miR-193a-5p	18.678307637092544	14.61356737380854	3.1888078231980717	4.111757606149559	10.70153794913212	3.483511981308873	47.81451620108468	9.590735177707977	108.59008361566491	58.440911610310174	2.8144247310649337
hsa-miR-193b-3p	2.547622012558832	0.030190935409878012	1.2411139634066657	0.7812234063790744	0.00900074430664962	0.0011122939442655578	0.019048176394375775	0.09844503754079931	0.0	0.21740913370339934	0.0
hsa-miR-193b-5p	9.919260746695112	2.8875489312786726	4.496265809851368	2.508011476946628	0.0350303404353946	0.021597858248858296	0.3230470728125407	0.3608021763853142	0.03176122769520245	7.2101445102565815	0.025496886337569254
hsa-miR-194-3p	0.4361450707703556	1.4439595210752307	0.9717334733452327	1.388274465820454	5.97259912760851	0.16025785796717032	0.8286711555858702	2.681527116662855	6.6315504862987735	0.03673593962747486	0.11058776232286473
hsa-miR-194-5p	94.7640469182709	111.32852151674554	385.53648393652276	456.29895724729533	163.15695030881534	269.45408002767056	20.41946361337013	270.1697001792238	89.10196501777635	226.12363633655121	19.222949903509615
hsa-miR-195-3p	3.27680657817653	0.029691613905602852	0.201541262125656	0.4443558266393777	0.04150538411150279	0.009857884255239136	0.08573082634956936	0.9042569750396121	0.011069491348172736	0.05509282249911618	0.08594071173485832
hsa-miR-195-5p	178.69173680517108	10.471711416865704	18.457461101815095	28.821209124907156	5.849120546601989	10.131273650102399	3.3662806416348667	55.17329054555504	4.765350692777579	11.868672913188991	7.6528238774552015
hsa-miR-196a-1-3p	0.08114396874029277	0.006817670253449184	0.05445187642685178	1.7437865925301401	0.007200595445319696	0.03281959655431954	0.0	0.34709991836555487	0.0	0.22280242090166733	0.0
hsa-miR-196a-5p	3.7507819522017383	2.681803672295093	5.5634219115475885	127.8760233496363	0.46552395790539886	2.0134421456887206	0.2880201706276806	40.12338831220902	0.32090692800339116	0.5278932678049626	0.6094622007103893
